Small Unit Installation Postcode,Previous Years (2001-2011) - Installations Quantity,Previous Years (2001-2011) - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4014,428,805.561,9,20.91,20,51.375,24,54.085,16,37.74,44,103.975,51,160.99,39,123.455,51,152.78,37,127.355,31,95.07,32,114.955,26,88.13,13,41.64,14,42.86,22,72.94,14,46.14,31,124.98,33,167.512,20,77.18,9,30.69,9,60.16,18,72.737,18,56.14,8,44.18,"1,017","2,773.54"
4017,"1,380","2,624.15",39,98.51,63,140.63,85,239.275,100,268.379,162,482.38,210,610.463,106,299.87,140,417.33,92,258.63,104,308.655,97,318.105,103,329.28,60,178.595,40,141.97,53,189.967,67,216.575,96,346.775,113,416.26,59,180.655,36,111.715,35,120.675,39,145.01,44,146.46,40,146.1,"3,363","8,736.42"
4018,351,636.61,14,28.59,17,36.24,21,47.15,22,48.74,79,161.78,50,137.84,34,89.32,23,58.15,25,76.68,32,92.755,27,92.745,23,62.9,10,32.495,12,39.18,15,61.82,13,32.93,17,61.85,15,52.75,21,60.77,11,30,5,16.2,19,65.24,12,41.685,6,23.97,874,"2,088.39"
4019,568,"1,101.83",11,23.35,35,79.105,32,78.6,40,101.355,54,135.24,68,201.565,39,113.755,55,155.19,53,151.26,35,97.05,30,86.455,38,143.136,18,51.815,16,49.6,27,95.415,25,87.53,32,117.565,64,226.28,28,88.73,16,60.7,14,64.65,25,104.81,21,90.9,21,76.23,"1,365","3,582.11"
4020,709,"1,445.00",16,36.91,21,51.27,53,127.003,55,142.17,74,214.505,101,308.225,51,178.96,75,223.998,54,161.32,34,120.415,49,148.465,45,158.53,22,64.72,15,53.93,32,118.21,19,69.78,38,158.915,51,202.3,50,146.488,28,83.24,20,62.025,25,95.285,12,42.94,11,43.78,"1,660","4,458.38"
4021,402,726.714,11,24.87,20,39.225,26,59.2,22,66.05,46,120.13,44,129.49,23,62.7,36,99.486,25,64.29,17,49.66,23,72.665,14,37.52,6,23.32,11,36.935,7,26.79,15,57.4,21,67.095,35,143.496,16,50.93,15,37.23,8,20.5,6,12.9,13,36.35,7,26.78,869,"2,091.73"
4022,395,736.167,6,17.155,17,32.11,14,32.18,18,57.8,23,75.785,25,64.4,24,60.75,28,78.73,13,42.538,15,39.625,12,31.725,8,28.49,11,27.91,9,27.43,7,18.05,10,55.34,9,32.91,16,50.195,30,84.21,20,46.38,7,30.56,10,31.91,5,16.29,5,19.25,737,"1,737.89"
4025,97,182.437,1,1.33,0,0,0,0,0,0,1,10.53,0,0,0,0,0,0,1,5.7,0,0,0,0,2,5.863,1,1,0,0,4,9.67,3,5.52,1,2.16,0,0,1,5,2,34.5,1,4,0,0,3,5.79,2,7.5,120,281
4030,281,563.824,5,8.17,7,29.88,21,66.135,8,23.45,22,81.215,36,121.119,23,64.745,12,41.6,24,75.74,19,71.3,19,64.03,19,66.93,10,38.34,9,31.015,13,53.78,19,75.869,18,79.09,29,125.768,8,42.79,9,33.52,11,44.84,4,20.7,3,12.24,7,22.96,636,"1,859.05"
4031,258,501.748,8,17.88,6,21.112,13,34.19,19,57.02,30,97.225,26,75.64,26,84.83,19,72.225,30,95.62,19,65.6,22,70.64,15,54.84,10,30.735,11,31.615,12,51.325,12,41.244,15,51.3,27,97.49,9,36.87,3,5.6,10,43.36,6,29.46,8,33.97,7,27.52,621,"1,729.06"
4032,302,569.73,5,14.25,9,18.71,14,38.24,21,57.595,27,69.435,41,112.915,23,57.935,38,112.67,22,68.45,25,74.76,17,55.65,20,79.32,12,46.14,6,12.55,20,49.32,11,37.86,23,92.494,28,107.72,16,51.615,11,33.69,6,12.89,8,28.06,9,39.155,10,46.74,724,"1,887.89"
4034,"1,434","2,825.27",38,95.16,50,127.893,79,199.991,79,213.508,128,362.035,161,498.009,96,262.833,138,429.49,122,397.206,82,242.992,87,279.76,100,373.06,40,140.29,50,165.69,55,202.805,68,242.765,73,257.455,101,385.995,74,280.7,43,143.285,42,136.53,47,162.57,25,90.06,41,150.97,"3,253","8,666.32"
4035,"1,055","2,165.31",26,70.46,39,106.7,58,157.635,65,201.815,93,304.7,146,493.543,83,280.757,99,353.376,89,313.135,74,255.025,60,191.197,72,254.418,47,161.725,42,156.875,48,208.66,58,230.825,73,332.336,88,376.09,55,227.11,38,137.54,34,132.655,34,161.16,31,125.32,21,80.68,"2,528","7,479.04"
4036,279,526.837,5,14.67,24,70.34,16,34.66,15,49.58,37,109.21,43,137.14,22,67.57,30,85.895,28,89.985,12,48.36,17,51.05,20,54.04,8,31.86,9,25.74,12,39.52,11,45.56,13,65,14,49.51,15,54.59,7,32.72,5,14.34,10,34,9,28.18,9,41.3,670,"1,801.66"
4037,332,754.009,10,42.25,24,73.995,13,33.19,17,53.88,38,130.415,45,160.17,28,90.755,46,172.2,29,108.63,27,89.63,21,72.295,20,70.1,18,68.53,12,40.85,19,72.28,15,68.55,24,103.298,14,50.01,9,34.53,14,53.9,10,48.61,12,44.2,10,47.2,6,26.75,813,"2,510.23"
4051,560,"1,144.66",16,44.692,15,35.2,23,78.695,25,87.675,42,122.464,65,194.535,35,110.305,53,186.213,36,136.469,34,116.82,35,126.32,49,147.79,38,107.255,13,44.87,29,112.055,29,110.992,29,104.425,50,193.375,14,53.85,13,57.44,14,59.83,14,61.475,16,61.675,16,62.15,"1,263","3,561.23"
4053,"1,202","2,304.88",28,78.86,52,133.321,77,219.755,69,180.365,149,432.433,157,456.395,90,281.563,144,417.981,111,344.23,94,296.73,96,325.67,93,324.68,51,157.3,44,146.035,76,290.005,69,261.31,83,322.56,106,399.771,66,244.098,25,77.25,29,119.85,39,143.03,33,107.12,23,85.085,"3,006","8,150.28"
4054,446,822.369,7,20.29,27,71.427,29,69.875,33,80.215,56,164.997,88,246.94,30,87.01,34,97.825,33,97.43,41,130.13,37,120.58,31,101.97,23,72.775,10,41.995,16,61.93,19,54.11,34,124.62,37,142.4,23,76.64,16,58.29,17,64.185,13,43.16,10,36.66,9,30.19,"1,119","2,918.01"
4055,857,"1,677.04",22,63.84,35,99.075,45,117.634,55,136.813,89,269.6,112,394.773,85,264.732,52,190.558,61,183.08,68,242.69,42,139.88,51,182.74,43,166.655,22,80.24,36,158.23,44,162.79,58,231.72,57,227.556,29,103.725,22,58.01,28,115.575,27,121.03,21,76.67,13,64.486,"1,974","5,529.14"
4059,178,363.096,3,4.38,7,17.54,7,20.32,9,24.6,15,57.14,21,73.77,9,30.35,21,69.27,13,38.92,16,40.59,12,29.26,10,34.94,13,51.03,3,11.15,4,16,11,39.195,11,40.61,20,77.06,1,3.5,4,24.4,0,0,5,17.46,6,11.49,2,4.6,401,"1,100.67"
4060,296,621.665,2,2.795,9,25.06,14,46.983,15,46.515,19,60.24,28,91.565,15,51.185,24,73.811,29,101.605,29,105.295,20,68.685,30,118.73,17,58.3,13,48.49,13,60.345,15,59.075,21,82.205,38,150.495,8,34.06,11,39.14,10,38.174,7,26.82,8,28.95,5,20,696,"2,060.19"
4061,616,"1,232.58",12,33.22,28,66.15,27,81.75,27,82.08,46,142.755,66,226.92,34,109.38,43,159.02,50,164.231,41,135.65,45,144.605,44,161.19,21,75.03,13,46.9,31,117.335,30,111,28,104.57,58,260.005,22,66.455,22,80.285,12,41.09,21,79.776,26,111.9,12,52.665,"1,375","3,886.55"
4062,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
4063,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25
4064,175,403.561,2,7.6,6,27.12,5,14.61,7,25.21,14,41.34,13,34.805,6,16.53,13,46.86,11,40.645,10,34.74,13,39.975,14,57.67,6,17.1,3,8.16,8,28.35,4,16.66,16,62.06,35,140.206,4,9.71,3,9.1,2,7.34,3,8.475,2,3.39,3,13.21,378,"1,114.43"
4065,231,462.236,7,21.75,8,26.41,7,21.725,5,12.98,17,55.88,27,101.49,16,57.195,23,80.01,22,82.075,11,38.53,17,59.98,20,83.41,6,18.03,7,21.88,12,43.74,9,23.644,12,40.039,28,106.605,4,15.4,4,14.48,5,22.694,2,7.61,8,30.5,5,21.77,513,"1,470.06"
4066,209,433.607,0,0,9,31.31,10,27.24,12,36.53,13,50.825,13,34.65,9,27.99,16,66.4,8,29.795,7,24.1,16,53.96,15,50.25,6,19.23,11,40.835,9,34.02,4,16.56,13,43.94,31,136.304,4,13.216,3,20.886,2,7,4,11.51,0,0,5,18.56,429,"1,228.72"
4067,104,204.351,0,0,0,0,3,17.93,6,24.36,10,36.3,16,61.388,10,35.2,8,28.205,8,25.93,10,31.935,8,26.615,7,23.635,5,19.6,5,23.57,2,9,3,11.3,4,22.67,5,16.8,1,8,2,4.17,3,8.28,5,22.986,0,0,2,7.5,227,669.725
4068,379,845.003,11,39.755,18,56.345,19,55.79,21,69.64,31,99.381,40,138.5,18,65,29,86.04,34,124.11,33,119.335,38,151.115,27,97.665,17,49.89,13,48.7,14,53.14,15,60.59,22,82.685,29,124.204,18,68.62,10,37.36,11,49.98,9,25.614,8,24.6,7,22.54,871,"2,595.60"
4069,"1,169","2,631.23",27,102.246,48,142.695,49,180.34,55,176.6,118,382.309,137,488.06,70,243.615,89,311.191,91,360.73,69,255.92,85,299.126,84,327.08,44,169.92,24,78.355,41,167.17,54,213.735,74,297.71,101,428.58,43,189.66,24,92.632,28,120.985,22,102.69,31,133.361,23,115.495,"2,600","8,011.43"
4070,499,"1,052.07",16,34.19,22,59.41,26,81.475,26,80.95,37,108.913,46,144.67,29,94.645,32,92.84,43,137.535,35,120.54,38,125.305,34,118.1,23,82.769,14,48.88,23,87.81,24,77.635,26,107.065,30,114.45,24,86.99,17,52.82,15,69.63,18,67.94,5,20.72,11,41.89,"1,113","3,109.25"
4073,441,926.742,15,38.685,24,124.89,22,84.52,15,48.935,51,167.23,49,161.03,30,117.141,49,170.047,19,69.32,19,78.95,23,86.415,22,79.37,18,56.8,7,21.02,12,47.38,20,69.545,34,142.6,13,43.86,12,50.11,8,36,9,48.065,9,37.5,13,56.595,8,36.175,942,"2,798.93"
4074,"1,171","2,409.42",31,133.945,47,124.865,47,154.515,82,214.84,91,314.088,141,472.001,67,220.68,92,287.025,71,217.585,75,239.31,67,205,61,185.67,45,157.02,25,118.74,39,133.635,54,181.645,54,205.085,74,286.58,39,135.38,33,116.06,30,102.275,25,91.77,33,110.67,23,83.61,"2,517","6,901.42"
4075,685,"1,329.55",18,53.82,24,57.6,30,77,27,78.535,67,171.898,68,218.79,38,119.535,52,158.53,29,107.68,53,175.09,41,128.3,46,171.905,25,79.5,24,82.665,17,61.435,23,78.665,36,151.656,52,207.961,29,81.895,14,47.825,14,54.98,13,43.84,16,64.64,11,45.14,"1,452","3,848.44"
4076,177,404.66,6,13.77,9,21.92,8,18.77,11,27,23,86.64,18,53.66,6,14.09,14,37.785,10,26.79,15,57.65,10,31.74,11,34.19,7,23.04,7,24.565,9,32.88,9,37.2,12,44.04,18,117.506,4,16.5,7,19.83,3,13,9,24.025,4,23.47,2,7.25,409,"1,211.97"
4077,"1,025","1,892.78",39,105.65,42,133.195,73,177.625,82,203.545,105,257.195,91,237.005,37,93.04,71,197.985,62,171.65,65,175.65,66,184.99,59,187.825,36,113.59,25,87.77,27,83.39,39,121.29,25,88.89,38,131.88,37,114.195,21,60.88,31,100.885,37,125.805,26,129.865,25,104.56,"2,184","5,281.13"
4078,"1,031","1,970.34",27,68.98,54,125.83,57,135.365,71,187.69,108,284.223,130,388.265,75,210.54,100,305.174,78,221.045,101,294.605,64,192.82,46,136.36,35,110.805,22,86.695,21,71.41,45,162.851,58,224.091,48,195.795,32,111.44,22,79.53,16,54.455,17,56.39,27,108.65,22,81.935,"2,307","5,865.28"
4101,315,642.503,6,13.91,8,29.445,6,18.1,10,79.605,22,62.125,30,93.175,23,78.232,11,30.465,11,34,23,83.51,10,32.89,20,76.525,8,27.595,9,29.068,12,51.29,5,16.78,24,86.854,24,92.84,5,21.72,7,25.92,7,19.03,4,30.13,12,39.87,6,19,618,"1,734.58"
4102,157,328.042,3,7.14,6,12.5,2,7.54,8,22.02,8,20.55,14,50.23,4,11.13,10,28.58,5,12.94,4,15,4,16,7,21.27,4,19.65,3,8.07,5,16.525,4,20.51,9,37.7,8,37.77,6,13.85,3,15.7,3,20.07,2,5.75,2,21.67,2,6.29,283,776.497
4103,299,563.754,8,19.03,21,50.615,11,36.92,16,42.14,15,42.91,25,70.855,20,61.685,22,60.85,24,81.78,15,45.37,20,57.11,25,101.54,11,29.125,3,8.68,14,41.18,9,31.33,12,46.48,18,67.235,9,37.19,7,21.76,8,25.875,8,34.3,6,27.5,2,11.2,628,"1,616.41"
4104,113,225.232,6,20.63,1,3.04,5,12.87,5,13.27,7,23.175,9,26.42,6,14.205,11,39.143,8,30.22,7,26.645,12,36.18,13,69.87,2,7.8,6,13.1,4,17.825,6,30.62,10,42.7,10,43.95,6,20,7,14.34,3,14.7,5,27.2,2,7.5,2,11.54,266,792.175
4105,313,574.494,5,12,14,33.185,11,41.72,13,31.115,40,103.53,36,99.51,17,71.605,26,82.67,34,111.67,30,85.79,28,87.355,21,56.93,8,26.56,5,17.2,9,30.04,10,49.32,21,77.265,27,110.047,14,51.624,6,27.7,7,24.095,7,23.18,14,52.01,7,23.5,723,"1,904.12"
4106,58,100.112,3,5.28,4,9.71,2,4.82,4,9.32,5,63.93,7,17.45,1,1.52,1,1.9,1,1.75,3,11.56,6,21.22,4,12.71,4,48.5,1,2.4,2,12,3,13.395,8,32.47,9,112.86,3,10.75,1,2.05,3,17.078,1,5,2,48.4,0,0,136,566.185
4107,196,351.483,6,12.83,9,20.255,5,14.75,8,21.185,26,69.6,29,106.47,14,36.275,18,50.59,17,60.23,17,52.49,12,26.84,9,28.335,7,20.74,9,28.74,6,24.25,9,112.92,13,43.91,22,78.08,12,63.48,3,12.06,8,16.585,4,9.42,5,19.75,2,10.1,466,"1,291.37"
4108,208,427.388,9,28.9,9,19.91,8,16.715,11,28.46,21,54.92,32,82.605,17,92.15,16,87.16,17,98.019,21,81.74,15,47.75,23,97.09,13,48.525,6,18.94,4,10.32,4,14,11,47.3,11,76.45,12,42.37,7,21.83,6,37,4,13.37,3,25.5,4,16,492,"1,534.41"
4109,"1,984","3,854.65",83,242.745,108,289.75,129,363.56,155,432.085,213,675.05,253,814.54,130,431.761,132,388.295,89,279.685,78,240.705,69,208.475,94,317.76,59,207.942,54,173.385,44,133.2,42,140.531,67,242.275,94,404.405,56,192.22,33,137.375,35,130.172,26,97.06,28,117.42,36,154.42,"4,091","10,669.47"
4110,398,822.245,16,45.18,19,52.35,24,65.46,38,133.07,40,107.03,61,185.46,37,100.09,33,104.05,31,105.44,31,91.72,17,48.26,24,90.01,10,35.98,15,50.23,12,44.13,19,56.86,13,52.15,30,178.84,11,39.46,7,18.47,7,57.25,10,38.745,10,32.525,5,15.99,918,"2,571.00"
4111,40,70.595,0,0,8,24.015,1,2.28,2,4.9,5,18.02,5,18.74,2,3.8,0,0,1,4,0,0,3,5.75,3,10.24,1,2.75,1,3,1,5,1,4,1,4.845,2,7,0,0,2,14.5,1,1.5,1,3.2,1,5,1,5,83,218.135
4112,392,766.138,10,28.54,16,41.02,18,40.98,27,72.95,43,120.235,57,186.18,39,103.3,29,102.37,26,68.56,25,81.26,17,46.04,23,68.775,12,36.12,9,32.16,7,31.8,8,29.17,11,37.6,9,38.57,12,50.33,9,22.135,4,7.79,3,8.6,8,26.07,7,31.37,821,"2,078.06"
4113,"1,274","2,366.72",51,138.045,64,170.46,94,277.65,78,210.818,136,351.3,145,409.29,90,245.94,78,236.673,64,183.875,72,216.135,52,171.695,76,251.309,40,117.955,20,74.52,32,120.21,47,143.706,35,116.315,66,249.2,42,123.155,30,99.66,27,109.695,22,79.04,26,100.26,27,119.515,"2,688","6,683.14"
4114,850,"1,519.07",25,67.875,34,67.52,41,111.71,46,109.225,90,216.9,70,198.65,39,92.045,43,100.94,41,133.27,42,104.49,33,89.63,22,63.88,19,67.43,21,91.17,17,50.34,27,81.73,21,56.68,41,171.76,31,90.64,16,43.66,16,49.05,22,67.81,16,37.665,26,94.26,"1,649","3,777.40"
4115,863,"1,663.80",22,56.56,43,97.25,60,150.295,68,184.47,103,301.973,132,393.25,73,225.865,84,277.645,74,213.535,57,188.755,57,179.225,48,164.04,27,87.95,22,68.73,31,117.695,37,136.444,35,131.23,49,199.845,53,217.88,19,73.085,24,85.28,20,72.185,31,129.75,19,72.735,"2,051","5,489.47"
4116,"1,302","2,559.32",45,115.955,64,156.97,76,197.455,97,268.975,151,431.718,163,472.625,95,321.205,81,261.093,84,256.7,76,235.715,55,152.975,74,233.215,38,112.685,30,100.79,30,116.84,39,153.065,38,135.04,45,184.675,41,152.33,36,141.53,22,71.2,32,137.345,35,149.47,24,96.84,"2,773","7,215.73"
4117,56,110.83,1,1.52,1,2.59,2,3.55,3,4.54,7,16.36,6,21.77,5,14.2,3,6.64,4,10.26,1,2.09,1,2.4,1,2,1,5,2,5.19,1,5.2,2,6.6,0,0,2,7.2,2,6.56,4,10.15,1,3.6,0,0,0,0,3,12.56,109,260.81
4118,"1,366","2,709.01",30,72.91,55,128.815,87,222.99,94,250.595,134,355.7,177,538.818,90,254.345,104,294.4,83,242.14,91,270.95,78,227.42,69,226.26,53,183.635,42,146.57,42,147.53,46,158.68,66,216.645,66,289.8,48,146.31,29,105.35,26,89.44,33,116.13,36,146.49,29,116.265,"2,974","7,657.20"
4119,294,553.382,6,15.54,15,33.82,14,45.65,24,71.205,23,61.41,45,156.19,20,61.23,18,49.63,35,120.76,20,70.955,14,51.385,13,46.872,10,33.36,7,20.685,12,43.3,14,42.41,14,62.65,21,78.947,12,45.31,9,29.85,7,15.96,9,49.39,10,34.28,9,38.61,675,"1,832.78"
4120,155,302.933,2,4.92,5,12.34,3,6.08,10,26.41,15,42.1,12,25.085,7,29.985,14,44.47,5,16.09,10,28.91,13,41.14,3,8.225,1,5.64,6,21.28,5,20.07,8,27.625,9,38.87,11,42.96,3,9.57,1,3,5,9.9,3,9.76,4,15.15,3,21,313,813.513
4121,644,"1,214.36",22,61.36,23,66.3,22,57.44,28,73.635,58,166.205,75,225.685,48,149.735,48,126.12,48,138.105,46,153.77,59,187.925,44,154.28,27,92.075,26,84.665,36,124.435,22,83.095,45,185.56,62,262.57,21,65.488,17,63.875,5,21.25,20,69.74,32,119.445,13,54.495,"1,491","4,001.61"
4122,"1,427","2,648.83",33,69.58,53,131.89,55,148.155,78,201.845,147,424.87,155,448.34,86,277.61,140,434.343,95,296.003,108,314.97,83,248.42,77,261.575,54,175.015,35,133.945,45,160.153,49,182.04,75,286.055,106,405.985,49,143.013,35,122.775,21,75.5,39,148.11,32,131.35,23,91.985,"3,100","7,962.36"
4123,841,"1,557.36",17,41.26,31,73.435,50,123.59,44,102.96,71,199.425,82,235.83,47,133.99,70,209.629,54,159.965,59,175.28,33,83.585,37,120.27,26,80.04,14,43.4,29,93.45,28,84.885,38,119.126,60,227.418,29,91.105,26,61.775,22,77.86,15,45.39,25,81.425,8,33.32,"1,756","4,255.77"
4124,"1,081","2,262.25",20,57.92,47,124.88,62,210.325,66,184.53,89,270.09,103,368.185,63,200.868,80,267.01,65,211.19,70,268.595,61,187.845,56,200.25,35,125.95,27,79.98,31,110.735,39,157.704,56,198.208,65,273.56,41,152.43,33,142.22,22,85.295,32,99.29,25,98.26,28,98.87,"2,297","6,436.44"
4125,567,"1,165.39",17,38.41,7,18.15,23,72.59,24,66.145,35,126.655,43,178.12,20,78.475,34,113.615,29,97.22,17,59.44,21,74.41,20,82.66,13,38.06,9,30.34,16,68.6,19,75.86,14,62.17,20,84.28,19,63.89,9,36.87,17,73.58,12,65.18,10,44.4,8,17.385,"1,023","2,831.90"
4127,"1,024","1,902.25",30,76.86,53,125.875,41,94.185,62,148.105,92,250.625,98,286.55,61,199.873,72,221.055,74,225.92,54,150.61,52,158.645,56,186.61,27,72.915,28,98.74,28,92.08,38,125.846,47,188.76,70,263.04,43,145.49,21,99.09,28,109.54,24,81.71,22,71.96,13,55.8,"2,158","5,432.13"
4128,814,"1,589.25",16,39.69,25,65.96,48,131.97,50,140.75,67,192.213,101,312.046,57,183.905,58,182.085,36,126.125,37,134.305,42,145.89,37,129.78,22,75.9,14,48.88,22,80.26,38,123.607,38,164.54,56,193.75,31,100.22,21,87.59,17,55.625,13,41.45,13,47.72,9,39.25,"1,682","4,432.77"
4129,260,478.641,3,4.16,7,18.26,11,27.82,17,40.925,27,90.67,33,93.38,16,57.055,30,85.9,15,45.51,23,73.145,19,60.88,17,71.675,9,26.02,6,25.51,13,50.044,13,44.78,11,29.02,19,105.79,23,85.65,10,37.15,6,21.86,13,103.13,8,19.12,13,54.3,622,"1,750.40"
4130,387,826.865,6,14.58,13,35.72,19,59.44,19,66.315,43,147.49,54,189.921,32,108.48,39,143.098,28,90.325,21,61.68,29,102.975,22,91.74,12,37.79,6,23.42,16,56.13,13,55.744,25,99.2,28,113.64,11,33.94,6,14.8,11,41.07,7,28.1,11,37.7,5,17.52,863,"2,497.68"
4131,377,664.388,8,17.11,20,39.96,14,31.675,16,45.545,23,59.21,34,90.84,22,58.255,17,45.33,22,69.37,21,52.21,15,39.89,15,38.6,8,18.475,8,15.195,6,24.895,11,39.26,14,59.475,19,72.47,11,37.79,5,12.45,8,37.25,6,20.1,6,12.74,5,15.11,711,"1,617.59"
4132,914,"1,566.00",22,43.4,55,118.08,54,118.945,48,104.435,80,201.799,94,250.17,55,168.17,60,178.135,55,159.77,40,124.215,28,94.49,28,80.44,21,63.91,21,68.755,18,49.785,29,100.69,37,117.65,37,126.135,31,103.94,23,82.22,18,59.945,21,168.055,20,61.945,12,52.52,"1,821","4,263.60"
4133,764,"1,398.78",14,30.796,23,55.51,43,110.42,43,122.58,50,143.52,59,175.225,46,127.23,50,159.435,35,111.86,37,105.82,22,71.07,45,162.68,20,42.08,17,64.55,20,67.59,22,84.69,24,112.65,37,134.9,22,85.54,13,50.495,26,102.995,30,132.605,15,64.24,19,53.39,"1,496","3,770.65"
4151,274,594.48,4,6.715,13,31.35,8,22.09,15,38.62,29,94.425,24,73.75,18,54.348,23,73.34,24,80.685,27,92.22,19,171.34,21,80.515,10,37.64,9,38.235,6,25.8,12,46.41,22,97.73,33,135.18,10,35.986,3,6.31,4,13.1,9,39.16,5,11.89,5,19,627,"1,920.32"
4152,"1,404","2,742.89",27,64.455,48,134.025,70,187.615,60,178.295,141,421.441,174,544.075,95,304.525,132,400.223,108,346.268,108,338.853,81,261.44,98,361.925,63,213.655,33,115.29,62,207.035,57,214.99,86,297.18,104,374.01,52,227.71,25,89.24,29,85.33,30,106.72,32,111.028,28,118.16,"3,147","8,446.38"
4153,178,411.958,4,6.65,6,13.42,11,32.88,11,35.93,17,43.145,22,74.49,6,17.36,15,55.8,20,70.78,13,37.67,17,50.12,11,32.85,9,37.39,10,33.785,7,23.85,16,61.805,15,64.5,12,53.635,6,22.8,1,5,8,24.6,7,23.15,4,17,4,9.2,430,"1,259.77"
4154,376,892.445,8,31.19,11,30.8,25,67.15,16,56.61,37,107.15,44,163.14,40,128.725,59,197.815,35,120.78,34,117.865,35,113.91,28,103.07,18,68.025,14,37.22,18,58.125,23,86.04,19,75.48,34,147.65,15,55.54,10,30.39,11,46.245,11,47.79,17,57.34,10,46.3,948,"2,886.80"
4155,57,207.47,1,1.55,2,9.65,4,12.69,4,17.59,6,21.09,5,19.71,4,18.588,11,44,4,17.115,3,9.7,5,12.67,4,19.56,2,9.29,5,20.405,3,13.73,1,3,5,26.5,6,32.38,4,14.87,1,5,2,5.96,4,19.1,1,5,1,18,145,584.618
4156,124,283.166,1,1.72,5,15.16,5,13.68,7,19.7,19,65.085,16,63.65,13,46.065,16,55.845,14,43.055,12,40.51,8,28.02,15,53.03,10,33.81,4,15.415,6,29,9,32.86,7,30.31,18,80.68,7,24.1,2,12,6,20.78,2,5.8,3,15.25,1,5.98,330,"1,034.67"
4157,915,"1,751.11",17,45.13,47,122.62,45,110.87,53,128.37,86,243.21,102,316.595,56,165.315,78,237.515,70,196.895,50,150.72,55,168.291,36,130.56,27,98.86,32,102.283,34,97.23,45,154.575,51,182.83,58,220.964,40,161.23,18,60.91,19,51.69,22,85.097,26,77.52,22,75.05,"2,004","5,135.44"
4158,136,231.292,1,1.52,4,15.5,12,20.865,11,29.465,16,37.59,11,33.445,5,12.745,6,22.45,9,26.28,10,28.48,5,13.7,5,8.93,5,10.64,2,3.2,7,14.705,7,21.6,6,19.56,7,27.52,7,19.67,4,6.55,3,7.3,3,14.32,2,8.14,3,14,287,649.467
4159,811,"1,524.67",12,25.01,27,75.56,36,99.505,37,114.55,80,223.013,78,255.64,45,128.715,54,167.508,45,139.86,50,143.765,43,143.69,46,159.395,27,81.905,23,66.49,31,82.15,17,57.81,41,145.31,47,187.654,33,115.387,11,31.45,12,36.81,20,66.81,22,78.575,14,45.305,"1,662","4,196.53"
4160,972,"1,849.47",15,37.86,43,109.775,48,111.955,57,153.04,86,238.12,92,291.17,52,161.129,61,200.475,67,230.438,63,199.48,38,126.995,52,179.005,28,69.5,28,74.81,33,107.77,37,102.29,45,148.675,54,216.91,28,91.73,19,61.91,14,38.27,26,91.19,20,67.22,21,90.68,"1,999","5,049.86"
4161,796,"1,450.38",20,50.51,45,100.81,54,125.375,46,130.12,77,220.015,75,213.83,50,142.22,75,222.08,67,181.87,53,140.065,42,130.87,53,170.38,37,97.2,25,78.845,31,86.5,43,127.006,49,171.45,56,185.44,41,142.02,19,50.97,23,72.01,23,74.595,16,62.55,16,55.79,"1,832","4,482.90"
