Small Unit Installation Postcode,Previous Years (2001-2020) - Installations Quantity,Previous Years (2001-2020) - SGU Rated Output In kW,Jan 2021 - Installations Quantity,Jan 2021 - SGU Rated Output In kW,Feb 2021 - Installations Quantity,Feb 2021 - SGU Rated Output In kW,Mar 2021 - Installations Quantity,Mar 2021 - SGU Rated Output In kW,Apr 2021 - Installations Quantity,Apr 2021 - SGU Rated Output In kW,May 2021 - Installations Quantity,May 2021 - SGU Rated Output In kW,Jun 2021 - Installations Quantity,Jun 2021 - SGU Rated Output In kW,Jul 2021 - Installations Quantity,Jul 2021 - SGU Rated Output In kW,Aug 2021 - Installations Quantity,Aug 2021 - SGU Rated Output In kW,Sep 2021 - Installations Quantity,Sep 2021 - SGU Rated Output In kW,Oct 2021 - Installations Quantity,Oct 2021 - SGU Rated Output In kW,Nov 2021 - Installations Quantity,Nov 2021 - SGU Rated Output In kW,Dec 2021 - Installations Quantity,Dec 2021 - SGU Rated Output In kW,Jan 2022- Installations Quantity,Jan 2022 - SGU Rated Output In kW,Feb 2022- Installations Quantity,Feb 2022 - SGU Rated Output In kW,Mar 2022- Installations Quantity,Mar 2022 - SGU Rated Output In kW,Apr 2022- Installations Quantity,Apr 2022 - SGU Rated Output In kW,May 2022- Installations Quantity,May 2022 - SGU Rated Output In kW,June 2022- Installations Quantity,June 2022 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3782,705,3149.433,5,36.86,4,24.04,11,85.94,4,37.24,7,48.56,6,48.98,9,63.02,8,60.065,3,25.16,9,72.245,6,37.81,5,50.58,3,24.01,2,24.57,7,51.29,4,25,2,18,0,0,800,3883.083
3783,261,1175.606,4,36.8,5,64.615,3,113.18,7,70.43,3,35.15,7,78.27,3,24.57,1,5.4,3,18.87,3,19.61,3,27.38,3,23.65,2,17.36,5,42.19,3,23.16,0,0,0,0,0,0,316,1776.241
3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,1,5.32,0,0,0,0,0,0,0,0,2,11.98
3786,98,428.385,0,0,2,12.93,2,16.07,3,23.28,1,7.92,1,6.66,0,0,1,6.66,0,0,1,8.36,4,41.16,0,0,0,0,0,0,1,7.98,0,0,0,0,0,0,114,559.405
3787,43,192.665,1,6.66,1,6.66,1,6.66,0,0,0,0,0,0,1,6.66,0,0,2,20.35,2,11.47,0,0,0,0,0,0,1,7.41,0,0,0,0,1,6,0,0,53,264.895
3788,106,566.326,0,0,1,6.66,0,0,0,0,1,11.7,0,0,3,22.85,1,5.92,2,13.32,2,14.8,3,12.62,3,20.35,0,0,0,0,3,25.99,1,11,0,0,0,0,126,711.036
3789,12,56.81,0,0,0,0,1,13.2,1,13.2,1,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,89.06
3791,93,476.638,1,12.95,3,16.44,1,8.14,3,30.63,2,24.6,0,0,1,6.6,0,0,1,6.66,0,0,2,13.29,2,20.35,0,0,1,6.6,1,13.32,3,18,0,0,0,0,114,654.228
3792,89,399.769,0,0,2,10.63,0,0,1,6.6,1,6.66,2,17.52,0,0,2,26.64,1,11.1,0,0,1,18.13,0,0,1,6.66,2,14.64,0,0,1,8,1,8,0,0,104,534.149
3799,633,2707.616,5,32.94,7,46.44,10,149.985,8,77.04,7,47.96,10,68.05,9,54.1,3,26.64,9,57.54,3,22.2,4,51.84,9,63.32,3,25.89,5,32.3,2,13.29,1,11,3,22,0,0,731,3509.571
3808,346,1871.603,1,10.56,3,18.94,4,55.71,9,93.43,2,22.57,8,78.71,2,85.1,4,35.62,5,50.55,1,6.66,4,36.87,6,66.31,0,0,9,86.44,1,7.03,0,0,0,0,0,0,405,2526.103
3813,109,548.336,0,0,1,6.4,1,6.6,3,57.33,2,46.41,0,0,1,5.92,0,0,1,6.66,1,4.14,0,0,0,0,1,11.47,0,0,1,3.08,1,5,1,8,0,0,123,709.946
3815,364,1796.23,3,17.56,5,34.98,9,72.405,7,73.15,2,10.96,8,53.33,4,27.18,8,50.53,11,86.87,2,19.69,0,0,3,22.53,1,8,2,21.34,3,113.17,0,0,2,17,0,0,434,2424.96
3816,370,1959.916,2,12.29,4,26.22,4,119.7,2,13.12,7,76.51,3,18.34,4,26.61,4,117.8,1,6.66,5,123.21,4,32.71,4,38.73,1,6.66,3,23.3,2,20.72,2,20,1,4,0,0,423,2646.376
3821,431,2530.498,4,27.585,4,27.97,9,67.635,6,46.17,2,30.1,3,19.97,2,16.56,7,67.985,4,36.4,4,35.75,3,27.27,6,83.25,2,20.52,5,49.53,1,21.84,2,20,2,14,0,0,497,3142.973
3822,127,584.298,0,0,0,0,1,8.14,2,15.54,0,0,3,32.44,0,0,2,33.18,0,0,0,0,1,10.4,2,12.9,1,6.66,1,5.92,0,0,0,0,1,10,0,0,141,719.158
3831,331,1491.65,4,23.69,2,15.91,2,6.135,1,6.66,3,35.86,2,10.945,3,25.08,2,19.86,2,18.075,1,99,5,49.62,5,69.93,0,0,0,0,3,19.14,2,13,0,0,0,0,368,1904.855
3832,47,257.925,1,5.11,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,1,10.395,1,29.7,0,0,0,0,0,0,0,0,1,4,0,0,52,313.69
3833,56,316.081,1,3.33,0,0,1,19.98,0,0,0,0,1,5.92,0,0,1,3.7,1,6.66,0,0,0,0,1,6.66,0,0,0,0,1,5.55,0,0,0,0,0,0,63,367.881
3852,3,108.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,115.62
3853,9,36.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36.365
3856,183,1015.305,0,0,1,6.66,3,29.54,0,0,0,0,1,9.62,0,0,1,6.6,2,18.87,1,6.66,1,6.66,0,0,0,0,0,0,0,0,3,38,0,0,0,0,196,1137.445
3857,74,315.38,0,0,0,0,0,0,1,19.98,0,0,3,34.2,0,0,0,0,0,0,0,0,1,3.33,0,0,0,0,1,8.14,0,0,1,7,0,0,0,0,81,387.63
3858,522,3346.274,6,51.64,4,22.94,9,158.9,5,50.54,5,38.65,6,112.72,5,55.01,2,11,11,91.61,4,26.83,4,63.08,1,6.63,2,14.43,1,5.18,4,22.71,2,17,2,12,0,0,595,4106.644
3859,143,1357.967,3,25.41,2,13.32,0,0,0,0,1,6.66,0,0,2,15.17,1,6.66,0,0,0,0,0,0,2,14.66,1,6.63,0,0,3,35.48,0,0,0,0,0,0,158,1481.957
3860,976,4813.425,6,43.6,10,71.21,9,151.55,5,116.85,4,16.62,9,161.38,3,33.4,5,33.67,6,76.145,7,44.87,4,27.76,3,18.5,1,6.66,3,20.7,3,24.43,4,31,9,63,0,0,1067,5754.5
3862,544,2814.461,6,35.13,6,40.85,4,32.81,7,60.99,4,20.48,9,72.4,4,78.01,4,27.9,2,11.725,3,27.36,8,59.53,5,33.87,2,11.5,2,19.17,2,13.32,1,10,3,77,0,0,616,3446.706
3864,40,197.636,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,1,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,216.136
3865,101,748.439,1,5.18,1,6.6,0,0,1,13.32,2,12.58,0,0,2,13.78,1,8.14,1,5.18,0,0,1,6.6,1,6.63,0,0,2,35.66,2,9.99,0,0,1,7,0,0,117,878.759
3869,270,1281.183,3,28.74,0,0,2,9.96,2,15.17,0,0,2,21.12,1,9.99,3,32.02,6,42.12,1,9.25,2,12.9,5,34.61,0,0,4,38.48,4,54.36,1,10,1,7,0,0,307,1606.763
3870,244,937.008,3,15.54,4,25.75,0,0,2,10.17,1,5.55,4,29.125,2,15,1,6.66,1,14.04,2,12.625,0,0,1,5.46,3,19.56,0,0,4,23.22,0,0,0,0,0,0,272,1119.708
3871,439,2077.291,3,18.6,2,13.26,3,31.08,2,32.56,11,97.37,6,98.28,7,59.73,3,20.7,1,9.68,6,41.33,6,37.67,4,37.5,2,13.32,4,34.59,3,19.56,2,13,0,0,0,0,504,2655.321
3873,62,336.625,0,0,0,0,2,20.81,1,6.66,0,0,1,6.66,1,11.88,0,0,0,0,2,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,393.365
3874,140,696.535,0,0,1,6.6,0,0,0,0,0,0,1,6.27,0,0,2,19.8,0,0,0,0,1,5.4,1,6.66,1,6.66,1,6.66,1,25.53,0,0,0,0,0,0,149,780.115
3878,238,1050.147,4,24.48,4,23.66,4,25.465,0,0,1,6.66,3,23.68,1,5.55,2,51.66,1,6.66,8,82.82,5,41.715,3,19.72,1,6.66,0,0,1,7.02,1,14,3,20,0,0,280,1409.787
3880,710,3013.491,11,71.95,11,73.39,3,19.61,9,64.98,10,58.87,1,6.66,10,61.66,3,20.69,6,38.1,5,27.35,9,56.61,12,83.21,12,78.12,2,11.39,5,43.35,2,11,3,16,0,0,824,3756.121
3882,218,1072.391,1,6.5,0,0,3,22.66,1,6.6,1,6.6,0,0,2,13.26,9,59.76,2,11.88,1,6.63,4,23.625,2,14.07,0,0,0,0,1,8.36,3,27,1,7,0,0,249,1286.181
3885,343,1429.949,1,6.6,9,55.705,1,5.28,5,28.88,0,0,2,21.58,5,27.61,2,9.735,3,22.16,4,34.78,3,16.18,0,0,0,0,0,0,1,6.66,3,23,2,18,0,0,384,1706.069
3886,63,350.455,0,0,0,0,1,3.3,1,13.32,0,0,0,0,1,6.6,0,0,0,0,1,5.18,0,0,0,0,0,0,1,11.07,1,68.4,0,0,0,0,0,0,69,458.325
3887,52,309.909,0,0,0,0,0,0,2,17.02,0,0,0,0,1,6.66,0,0,2,13.32,0,0,0,0,1,7.77,0,0,0,0,2,16.08,0,0,0,0,0,0,60,370.759
3888,560,2570.614,1,6.66,2,13.32,6,33.48,11,116.815,14,101.72,6,38.55,6,38.62,3,19.14,3,19.2,4,54.02,5,37,3,26.64,5,58.86,4,54.36,0,0,1,81,1,8,0,0,635,3277.769
3889,30,122.689,0,0,0,0,1,6.6,1,6.6,1,6.66,2,13.32,0,0,1,5.18,0,0,0,0,0,0,1,6.66,0,0,0,0,2,12.26,0,0,0,0,0,0,39,179.969
3890,60,287.712,0,0,0,0,0,0,0,0,1,3.3,1,7.8,0,0,1,5.18,0,0,2,21.09,0,0,0,0,0,0,1,6.66,0,0,1,7,0,0,0,0,67,338.242
3891,37,109.965,1,6.6,0,0,1,12,0,0,0,0,1,4.8,0,0,0,0,0,0,0,0,2,14.16,0,0,0,0,0,0,0,0,0,0,1,7,0,0,43,154.185
3892,259,963.467,1,6.66,3,17.15,1,6.6,8,42.33,3,15.42,3,15.3,2,20.82,2,13.32,1,3.7,5,30.975,1,6.63,2,18.5,0,0,2,27.18,3,21.46,2,16,3,22,0,0,301,1246.862
3893,4,31.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.26,0,0,0,0,0,0,0,0,5,38.815
3895,26,135.435,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,1,4.44,2,13.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,159.765
3896,56,307.445,0,0,0,0,1,4.9,0,0,2,13.26,0,0,0,0,1,6.6,0,0,0,0,0,0,2,18.63,0,0,0,0,0,0,0,0,0,0,0,0,62,350.835
3898,116,602.139,2,16.17,1,5.85,1,6.66,1,11.84,0,0,2,8.36,1,5.2,1,6.66,0,0,4,23.277,1,5.395,1,19.5,0,0,1,3.33,1,24.8,0,0,0,0,0,0,133,739.181
3900,26,115.215,0,0,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4,0,0,0,0,2,14.43,0,0,0,0,0,0,30,142.645
3902,70,370.357,0,0,0,0,0,0,0,0,0,0,1,6.29,2,13.26,1,6.66,1,3.795,1,11.1,2,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,419.972
3903,124,593.038,0,0,3,14.8,0,0,0,0,1,5.18,1,10.24,2,9.075,0,0,2,9.3,1,7.4,0,0,1,6.66,1,6.66,2,13.32,1,6.4,1,7,2,13,0,0,142,701.733
3904,347,1542.022,4,26.34,6,48.61,2,14.8,3,22.88,4,28.46,2,11.83,4,34.42,4,26.52,5,42.18,7,49.95,2,13.29,3,21.27,2,11.58,3,31.08,3,23.68,1,7,1,6,0,0,403,1962.352
3913,388,2096.096,2,91.08,3,34.49,5,37.87,6,65.12,6,40.05,3,17.83,1,6.66,6,57.51,4,25.16,4,28.82,5,59.23,5,55.155,1,8.58,2,15.99,4,32.365,4,31,3,28,0,0,452,2730.736
3915,1020,5324.281,13,250.875,13,109.56,15,99.07,9,48.855,13,87.425,14,115.975,16,114.25,8,49.32,10,98.82,6,81.63,10,92.29,5,46.515,4,37.13,2,13.29,6,42.35,3,24,4,30,0,0,1171,6665.776
3916,200,1309.503,4,31.82,4,33.49,3,30.34,4,26.52,0,0,3,35.15,1,12.6,3,29.87,4,50.04,1,4.98,2,38.48,1,5.55,2,15.85,2,12.51,1,13,3,19,1,6,0,0,239,1674.853
3919,341,1350.445,2,11.84,3,21.6,5,41.27,2,10.36,2,14.8,5,31.05,5,33.3,1,12.95,2,12.47,2,10.95,2,9.42,3,97.44,0,0,2,13.22,1,3.735,2,12,2,14,0,0,382,1701.355
3921,69,249.656,0,0,0,0,0,0,0,0,0,0,1,10.36,1,1.28,2,5.28,0,0,0,0,2,11.835,2,14.393,1,7.26,0,0,0,0,1,4,0,0,0,0,79,304.064
3923,151,651.917,3,18.785,0,0,2,13.32,1,5.92,2,13.26,0,0,3,17.39,0,0,0,0,1,6.66,0,0,4,32.025,2,13.32,1,6.66,0,0,1,6,1,11,0,0,172,796.277
3933,139,1340.969,1,11.1,2,13.25,1,5.92,1,13.32,1,7.26,1,4.44,1,13.2,0,0,1,10.01,0,0,2,19.98,1,13.3,0,0,1,19.8,3,18.11,3,35,1,7,0,0,159,1532.049
3946,46,208.485,0,0,0,0,2,56.61,1,4.95,1,25.2,0,0,0,0,0,0,1,9.75,0,0,0,0,0,0,2,22.68,0,0,1,6.64,0,0,0,0,0,0,54,334.315
3951,182,983.532,1,9.99,4,39.6,2,13.32,1,10.36,0,0,4,64.75,2,22.56,2,17.39,3,25.635,1,13.32,1,6.4,1,19.24,0,0,1,6.6,0,0,1,5,1,7,0,0,207,1244.607
3954,68,305.26,0,0,0,0,1,25.9,0,0,0,0,0,0,1,13.14,2,13.32,0,0,3,16.59,0,0,0,0,2,12.95,1,6.4,0,0,0,0,0,0,0,0,78,393.56
3956,674,3037.52,6,39.84,6,37.47,12,87.12,3,26.82,9,58.28,5,30.71,4,24.23,10,59.99,12,174.97,3,19.98,6,44.37,4,46.43,5,42.03,5,31.51,10,71.94,7,48,4,27,0,0,785,3907.53
3957,54,424.887,0,0,0,0,2,71.72,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,1,14.43,0,0,1,6.29,0,0,1,10.36,2,28,0,0,0,0,62,562.067
3958,31,149.396,0,0,2,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,172.956
3959,358,1462.935,1,5.28,5,31.94,4,27,0,0,3,27.08,3,27.72,2,16.65,3,15.84,4,26.28,3,80.04,0,0,5,29.12,2,12.58,3,86.58,4,38.33,1,13,3,23,0,0,404,1924.135
3962,198,876.41,0,0,3,19.65,1,6.66,0,0,1,6.6,1,6.6,1,1.98,0,0,2,19.1,1,11.1,0,0,0,0,0,0,0,0,1,5.18,0,0,2,13,0,0,211,966.57
3964,28,109.21,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,30,122.47
3965,53,218.766,0,0,0,0,0,0,2,13.2,2,54.45,0,0,0,0,1,10.36,1,3.7,0,0,2,20.37,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,62,327.506
3966,87,454.74,0,0,2,11.78,1,6.66,0,0,1,6.66,0,0,1,7.92,1,6.66,1,4.95,0,0,0,0,1,6.63,0,0,0,0,1,6.16,1,5,1,6,0,0,98,523.74
3967,25,108.48,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,4,34.72,0,0,0,0,0,0,0,0,0,0,1,18.5,0,0,0,0,0,0,31,168.3
3979,61,348.93,0,0,1,6.6,0,0,1,4.62,0,0,1,8.88,2,11.1,0,0,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,69,399.26
3987,250,1186.178,2,18.81,1,5.76,1,5.92,0,0,2,19.48,0,0,2,19.245,1,9.36,0,0,2,16.28,1,6.66,0,0,3,14.77,4,37.86,4,46.01,2,14,0,0,0,0,275,1400.223
3988,179,1000.73,0,0,4,26.58,1,6.66,1,9.99,0,0,1,4.81,2,6.75,1,6.66,0,0,2,13.32,1,6.66,0,0,1,6.48,0,0,1,3.9,0,0,0,0,0,0,194,1092.54
3990,28,155.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,155.25
3991,93,417.917,0,0,0,0,1,6.6,1,6.66,0,0,0,0,0,0,1,6.63,0,0,1,25.74,1,6.6,1,11.84,0,0,2,16.8,2,16.775,1,5,1,7,0,0,105,527.382
3992,168,783.105,0,0,5,64.14,3,19.92,6,40.92,2,9.93,4,27.38,4,52.255,5,33.3,2,13.32,2,18.07,1,6.24,4,38.85,0,0,2,10.36,2,13.03,1,6,1,7,0,0,212,1143.86
3996,1114,5308.764,8,56.79,8,54.02,16,116.86,14,84.12,9,67.72,14,88.2,10,107.92,15,116.69,3,19.98,4,27.69,7,50.545,9,63.04,5,29.91,6,42.47,6,47.03,4,46,8,57,0,0,1260,6384.749
4001,14,126.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.8,0,0,0,0,0,0,0,0,0,0,0,0,15,156.926
4002,1,7.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.905
4004,7,27.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27.42
4010,187,1181.984,2,46.47,4,31.76,0,0,1,6.66,3,17.22,4,101.08,0,0,0,0,2,46.66,4,71.75,3,43.82,0,0,1,6.66,4,37.125,1,13.32,2,106,0,0,0,0,218,1710.299
4062,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
4063,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25
4230,9,33.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33.88
4237,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92
4271,353,973.268,0,0,1,6.4,1,6.6,0,0,0,0,0,0,0,0,1,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,996.628
4276,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3
4345,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52
4353,55,280.158,1,6.6,2,16.05,1,6.6,0,0,1,7.92,0,0,1,4.81,1,15.54,0,0,1,6.66,0,0,1,19.98,0,0,0,0,3,26.64,1,10,1,11,0,0,69,411.848
4354,272,1428.957,0,0,2,12.495,4,34.04,4,26.03,0,0,0,0,0,0,1,13.32,0,0,1,14.63,0,0,1,6.16,0,0,0,0,1,6.4,0,0,0,0,0,0,286,1542.032
4357,464,3045.881,2,17.49,0,0,2,14.59,1,13.32,2,11.04,4,26.2,2,17.12,0,0,4,39.72,2,12.93,4,33.46,5,58.05,2,19.98,3,24.96,3,37.71,2,16,2,16,0,0,504,3404.941
4361,454,2754.446,0,0,5,51.23,1,19.98,3,23.68,5,53.37,3,32.5,3,25.53,2,16.44,1,9.36,2,20.15,1,6.6,4,37.34,2,12.95,3,42.6,3,25.68,1,7,4,26,0,0,497,3164.866
4363,149,636.328,1,10.5,2,14.01,0,0,0,0,1,8.14,0,0,1,10.73,2,18.87,2,7.4,2,24.42,1,10.36,1,6.66,0,0,1,9.99,1,4.07,1,6,0,0,0,0,165,767.398
4364,51,328.995,0,0,0,0,0,0,1,7.77,0,0,0,0,0,0,0,0,0,0,0,0,1,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,342.015
4365,117,645.928,0,0,0,0,3,19.98,1,6.66,0,0,0,0,0,0,1,6.66,2,16.85,0,0,3,37.32,1,5.55,0,0,3,17.97,1,6.545,0,0,1,20,0,0,133,783.443
4371,162,683.665,0,0,3,31.92,1,12.4,4,37,1,9.99,0,0,1,6.66,1,6.5,2,13.26,3,26.58,1,4.81,1,7.4,0,0,1,10.35,1,6.66,0,0,0,0,0,0,182,857.195
4372,35,129.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.22,1,13.32,1,10.36,0,0,0,0,0,0,0,0,0,0,0,0,38,155.1
4373,177,882.81,2,13.26,1,13.2,3,22.85,2,13.2,2,13.32,0,0,2,107.3,4,21.84,1,6.66,1,3.12,2,13.2,1,6.66,0,0,0,0,2,21.995,0,0,0,0,0,0,200,1139.415
4374,90,496.331,0,0,0,0,1,6.66,0,0,1,6.66,1,6.66,0,0,0,0,3,23.68,1,6.66,1,6.63,1,9.99,0,0,0,0,0,0,0,0,1,11,0,0,100,573.801
4375,37,220.625,0,0,0,0,1,10.73,0,0,0,0,2,25.9,0,0,0,0,0,0,1,19.36,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,42,283.275
4376,70,531.235,0,0,0,0,1,19.25,0,0,1,25.16,0,0,1,13.32,0,0,2,17.28,0,0,0,0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,76,612.905
4377,127,743.862,2,16.89,0,0,0,0,0,0,1,7.77,0,0,1,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.96,1,7,0,0,0,0,133,788.872
4378,114,496.608,0,0,0,0,0,0,1,6.66,1,1.98,0,0,1,11.1,0,0,0,0,0,0,0,0,1,5.46,0,0,0,0,1,19.5,1,12,2,112,0,0,122,664.688
4381,135,693.776,1,11.2,3,20.35,0,0,4,27.84,0,0,2,13.69,1,3.7,4,44.94,1,6.66,0,0,1,3.33,0,0,0,0,1,13.26,2,16.99,1,7,0,0,0,0,156,862.396
4382,115,699.5,0,0,0,0,0,0,0,0,0,0,0,0,2,39.96,0,0,2,7.615,2,13.32,0,0,1,3.51,0,0,0,0,0,0,0,0,0,0,0,0,122,763.905
4383,152,646.026,0,0,0,0,1,6.66,0,0,2,13.32,2,16.62,6,33.71,0,0,1,0.33,0,0,0,0,2,10.75,1,8.14,0,0,3,19.92,0,0,0,0,0,0,170,755.476
4384,3,22.08,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35.34
4385,197,1009.699,0,0,2,13.2,1,6.65,2,8.8,2,35.88,0,0,0,0,1,6.66,0,0,2,65.94,0,0,1,6.66,1,6.66,0,0,1,8.14,0,0,2,16,0,0,212,1184.719
4387,191,1347.717,0,0,4,55.94,1,10.5,0,0,2,13.32,1,6.6,1,6.66,2,24.66,3,23.31,1,6.63,0,0,0,0,0,0,2,17.06,1,4.81,0,0,0,0,0,0,209,1517.207
4388,75,360.425,0,0,0,0,1,5.5,0,0,0,0,1,2.22,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,78,374.805
4390,863,5109.7,5,45.85,5,31.02,5,134.525,8,72.9,6,89.98,4,34.66,11,74.51,9,102.49,3,55.015,4,27.38,2,13.86,5,32.87,4,42.55,1,6.545,0,0,2,16,1,13,0,0,938,5902.785
4402,61,250.875,0,0,0,0,0,0,3,20.65,3,27.38,1,9.99,1,6.6,0,0,0,0,0,0,0,0,2,15.18,0,0,1,6.66,0,0,0,0,0,0,0,0,72,337.335
4403,143,1028.855,0,0,0,0,2,11.68,1,19.5,3,11.6,3,23.57,2,23.76,0,0,1,6.66,1,13.26,2,44.37,2,36.58,0,0,1,2.96,0,0,0,0,1,7,0,0,162,1229.425
4404,67,592.068,0,0,0,0,0,0,1,10.56,1,8.14,1,9.99,3,36.63,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,664.048
4407,82,573.01,0,0,0,0,1,6.205,2,29.97,0,0,1,3.96,0,0,1,6.66,2,37.04,2,37.74,1,6.66,4,97.5,1,5.92,0,0,0,0,0,0,0,0,0,0,97,804.665
4408,171,629.081,3,18.75,1,6.66,3,17.95,0,0,2,6.56,1,6.29,0,0,2,7.24,1,10.36,0,0,1,2.64,0,0,1,11.2,0,0,0,0,1,7,1,1,0,0,188,724.771
4410,252,1125.176,1,1.26,1,9.99,1,7.4,1,6.66,0,0,1,39.96,2,13.32,1,6.9,1,6.66,3,19.98,7,49.92,1,6.66,0,0,2,23.28,3,28.28,4,37,1,12,0,0,282,1394.736
4411,60,308.96,0,0,0,0,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.96,0,0,0,0,0,0,0,0,0,0,0,0,63,329.42
4412,44,237.94,0,0,0,0,1,2.13,1,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,244.03
4416,66,496.745,2,26.4,0,0,0,0,1,13.32,0,0,2,39.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.09,0,0,0,0,0,0,72,588.775
4417,143,687.82,0,0,0,0,4,33.3,1,9.99,0,0,0,0,0,0,0,0,2,12.93,0,0,0,0,1,13.32,0,0,1,6.66,2,46.23,0,0,0,0,0,0,154,810.25
4418,18,87.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,87.683
4419,142,687.517,1,6.66,0,0,1,6.66,1,10.36,0,0,6,42.665,2,13.09,0,0,1,13.32,1,6.66,0,0,3,31.5,0,0,0,0,0,0,0,0,1,7,0,0,159,825.072
4420,186,962.065,0,0,0,0,6,48.1,0,0,0,0,1,6.66,0,0,1,13.32,0,0,0,0,0,0,2,16.65,0,0,0,0,0,0,0,0,3,83,0,0,199,1130.08
4423,25,170.18,0,0,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.24,1,1.2,1,10.53,0,0,1,13.12,0,0,0,0,0,0,30,207.93
4424,32,147.573,0,0,1,12.8,0,0,0,0,3,39.96,0,0,0,0,1,4,1,13.32,0,0,1,6.66,0,0,0,0,0,0,0,0,0,0,3,41,0,0,42,265.513
