Solar Water Heater (SWH) - Solar,,,,,,,,,,,,,,,,,,,,,,,,,,
Data as at 28/02/2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Jan 2019 - Installations Quantity,Feb 2019 - Installations Quantity,Mar 2019 - Installations Quantity,Apr 2019 - Installations Quantity,May 2019 - Installations Quantity,Jun 2019 - Installations Quantity,Jul 2019 - Installations Quantity,Aug 2019 - Installations Quantity,Sep 2019 - Installations Quantity,Oct 2019 - Installations Quantity,Nov 2019 - Installations Quantity,Dec 2019 - Installations Quantity,Jan 2020 - Installations Quantity,Feb 2020 - Installations Quantity,Mar 2020 - Installations Quantity,Apr 2020 - Installations Quantity,May 2020 - Installations Quantity,Jun 2020 - Installations Quantity,Jul 2020 - Installations Quantity,Aug 2020 - Installations Quantity,Sep 2020 - Installations Quantity,Oct 2020 - Installations Quantity,Nov 2020 - Installations Quantity,Dec 2020 - Installations Quantity,Installations Quantity Total
3501,145,0,2,0,2,2,2,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,162
3502,42,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,49
3505,263,0,1,0,0,1,1,2,0,0,0,0,2,0,3,1,0,0,2,0,0,2,2,3,0,283
3506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3509,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3512,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3515,249,0,2,6,4,10,1,9,8,1,3,5,1,6,5,7,6,4,5,3,4,7,2,3,2,353
3516,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
3517,168,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,173
3518,98,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102
3520,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3521,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35
3522,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
3523,486,0,0,1,0,1,0,0,0,1,2,1,1,0,0,1,1,0,2,1,0,0,0,1,0,499
3525,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
3527,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,17
3529,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3530,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3531,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3533,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22
3537,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3539,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3540,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3542,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3544,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3546,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3549,107,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,3,0,1,0,1,0,3,124
3550,1626,4,9,17,9,11,10,11,7,9,9,7,9,4,3,15,8,13,11,12,8,11,6,8,6,1843
3551,3214,21,20,21,24,21,19,50,23,39,25,45,20,12,28,25,27,22,35,33,34,32,30,37,22,3879
3552,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3555,1072,3,13,5,2,3,6,5,9,11,8,9,5,13,8,18,16,5,3,9,9,10,10,6,5,1263
3556,860,2,4,4,8,6,3,4,5,5,6,3,2,2,8,7,1,3,8,8,3,8,11,11,4,986
3557,80,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,88
3558,57,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,1,67
3559,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3561,193,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,199
3562,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3563,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
3564,879,3,2,4,10,6,7,9,7,8,9,7,5,3,7,6,6,7,8,8,9,11,10,6,5,1042
3565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
3566,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
3567,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3568,110,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,1,0,0,0,1,119
3570,52,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55
3571,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20
3572,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3573,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3575,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3579,254,0,2,0,0,1,0,0,1,0,0,2,0,0,3,0,1,2,2,1,1,0,1,1,0,272
3580,51,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,58
3581,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3583,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3584,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56
3585,490,1,1,3,1,4,1,0,1,0,2,0,1,0,2,3,0,3,1,0,2,2,4,0,4,526
3586,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3588,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3589,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3590,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3591,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3594,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3595,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25
3596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3597,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3608,196,1,3,3,3,2,1,2,1,1,1,0,0,1,1,2,0,1,2,1,0,1,1,3,1,228
3610,99,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,105
3612,107,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
3613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,48,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,54
3616,307,2,4,6,1,2,4,4,2,4,0,3,1,5,3,2,4,3,4,2,3,1,2,1,0,370
3617,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3618,20,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3619,83,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,89
3620,215,0,1,1,3,1,1,2,3,2,0,0,0,1,0,1,1,1,2,3,2,1,4,1,1,247
3621,82,0,1,0,2,0,2,0,1,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,1,96
3622,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
3623,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48
3624,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3629,346,2,2,3,0,2,0,1,7,1,4,2,2,0,2,0,0,1,1,1,1,1,2,6,2,389
3630,1581,5,7,5,4,7,7,4,5,9,7,8,7,1,3,5,3,9,3,8,11,14,7,2,8,1730
3631,997,7,11,14,14,13,21,19,15,17,19,16,12,8,21,14,10,15,14,14,19,23,18,8,16,1355
3632,51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54
3633,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
3634,97,0,0,0,0,1,1,0,0,0,1,0,1,1,4,0,0,0,1,1,0,0,0,0,0,108
3635,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
3636,259,0,0,1,0,3,3,1,0,1,1,1,1,2,2,2,0,1,1,0,0,3,0,2,0,284
3637,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25
3638,104,3,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,119
3639,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
3640,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,56
3641,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60
3643,61,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,2,0,70
3644,383,0,2,6,1,1,1,1,1,0,2,1,2,0,2,2,2,0,1,1,2,0,2,4,3,420
3646,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3649,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3658,347,0,3,2,0,2,2,10,7,8,4,4,1,1,2,1,0,4,0,5,0,4,0,2,1,410
3659,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,43
3660,184,0,0,0,0,5,1,1,4,2,0,2,1,0,2,6,9,4,7,5,2,2,2,2,0,241
3661,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3663,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3664,54,0,0,0,1,1,0,0,0,0,3,1,1,1,0,0,0,1,2,1,0,0,0,1,0,67
3665,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
3666,256,1,1,0,0,3,2,1,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,276
3669,79,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83
3670,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34
3671,110,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,0,3,0,0,1,0,3,0,126
3672,286,1,1,2,2,0,2,1,2,1,1,1,1,1,3,2,5,1,3,3,2,3,0,1,2,327
3673,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
3675,137,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,145
3676,316,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,0,3,0,0,0,0,1,0,326
3677,596,2,5,5,5,4,3,4,9,6,12,7,8,5,10,7,0,6,4,5,9,5,3,6,7,733
3678,362,1,1,2,0,2,0,2,1,0,1,1,0,3,1,1,1,0,1,1,0,0,2,1,0,384
3682,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
3683,89,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,96
3685,124,1,0,1,2,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,138
3687,52,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
3688,79,1,0,3,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,90
3689,423,0,0,1,1,0,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,435
3690,1313,4,12,6,9,10,12,8,9,4,8,14,6,7,7,10,8,10,2,6,15,4,6,6,3,1499
3691,1000,0,18,16,8,14,9,9,7,9,11,6,1,3,8,11,5,3,8,5,15,15,10,14,17,1222
3694,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3695,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20
3697,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
3698,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,93
3699,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
3700,67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70
3701,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3705,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3707,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,102
3708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3709,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3711,33,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
3712,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
3713,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60
3714,223,0,2,1,1,1,0,1,0,0,1,0,0,0,2,0,1,0,1,3,0,0,0,1,1,239
3715,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
3717,171,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,3,3,1,1,4,1,0,1,1,193
3718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3719,24,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,30
3720,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37
3722,401,2,5,8,3,2,4,12,4,0,6,15,6,0,5,6,2,5,6,2,6,2,1,5,1,509
3723,139,0,1,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,148
3724,9,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3725,19,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,25
3726,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3727,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3728,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
3730,564,4,7,9,4,11,7,3,1,2,3,11,6,2,5,6,10,9,4,10,7,4,8,6,4,707
3732,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29
3733,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3735,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
3736,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3737,223,0,2,0,2,1,2,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,2,3,1,245
3738,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3739,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3740,81,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,92
3741,220,0,4,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,233
3743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3744,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3746,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3747,291,0,1,2,2,1,0,1,1,3,1,3,0,2,0,1,0,1,1,0,1,1,0,0,3,316
3749,192,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,197
3750,2062,16,39,40,27,38,46,64,65,93,52,57,49,26,58,42,46,51,50,46,55,50,48,37,33,3190
3751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3752,1968,6,4,6,13,7,1,8,12,3,3,4,1,1,2,2,18,4,1,6,4,3,3,10,4,2094
3753,615,5,13,19,15,15,14,25,15,13,10,5,8,4,7,4,6,8,5,6,2,4,8,8,2,836
3754,10384,28,63,83,59,67,28,57,39,69,47,45,44,27,48,28,37,35,35,29,32,24,33,36,23,11400
3755,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3756,1541,10,17,11,16,20,17,23,22,19,9,40,12,14,19,36,43,22,19,25,19,23,21,22,26,2046
3757,503,0,2,2,0,1,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,5,0,0,3,524
3758,95,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,100
3759,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3760,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
3761,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,41
3762,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3763,134,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,141
3764,716,0,4,7,2,3,6,7,6,10,8,11,5,3,4,4,1,1,4,4,3,6,3,1,2,821
3765,84,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,92
3766,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
3767,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
3770,59,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,64
3772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3775,222,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,231
3777,274,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,282
3778,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3779,69,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,72
3781,68,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,74
3782,143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,148
3783,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,0,108
3786,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
3787,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3788,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
3789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3791,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3792,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
3793,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,53
3795,25,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
3796,107,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,112
3797,114,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,124
3799,105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,110
3802,233,0,0,1,1,0,0,0,1,0,2,0,1,0,0,1,1,1,0,0,0,2,0,2,0,246
3803,173,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,2,13,9,0,0,0,0,0,205
3804,225,0,3,1,4,0,2,1,3,3,2,1,0,0,0,0,0,0,1,0,1,1,1,0,0,249
3805,1201,1,5,4,1,5,1,5,4,0,1,2,3,3,5,9,5,1,5,5,2,0,5,4,1,1278
3806,2473,4,24,11,12,21,13,13,7,8,6,7,2,2,15,29,10,7,6,7,1,24,23,39,21,2785
3807,270,2,3,0,1,0,3,2,0,0,2,0,1,1,1,2,0,3,1,0,0,2,1,0,0,295
3808,129,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,138
3809,2816,27,43,32,39,51,62,61,64,50,70,42,23,28,18,32,18,29,25,25,23,19,18,37,21,3673
3810,6481,19,14,23,10,22,12,17,21,28,17,47,37,3,27,20,35,25,14,28,9,8,11,6,5,6939
3812,76,0,0,1,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,85
3813,39,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3814,133,2,2,2,1,2,1,3,0,1,1,2,0,0,0,0,0,1,7,3,0,0,0,2,0,163
3815,179,1,0,1,0,4,2,10,12,4,4,5,3,0,3,6,5,5,0,1,2,1,1,1,0,250
3816,152,2,0,1,0,3,0,1,0,1,1,0,0,0,0,0,28,1,0,0,1,2,1,2,1,197
3818,1427,4,6,12,9,9,13,11,13,10,11,10,8,8,16,8,13,7,21,15,14,10,7,5,7,1674
3820,1342,8,24,27,25,29,22,26,31,13,21,34,18,35,29,20,23,34,33,20,24,13,24,17,12,1904
3821,225,1,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,237
3822,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,78
3823,174,0,0,1,3,0,3,0,0,2,1,1,0,1,2,0,0,0,2,1,0,0,2,2,1,196
3824,338,2,2,0,2,1,1,0,0,0,2,1,0,1,0,1,2,0,0,0,2,1,0,0,0,356
3825,620,3,5,1,4,3,2,4,2,3,4,3,6,6,4,6,0,4,4,7,2,6,7,6,7,719
3831,160,3,1,3,1,1,0,1,0,4,2,0,0,0,1,1,2,0,2,0,0,1,3,0,2,188
3832,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3833,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26
3840,423,2,3,3,0,1,0,2,1,5,3,1,4,2,2,1,4,2,2,6,1,0,0,1,2,471
3842,164,2,4,0,1,0,0,1,2,0,0,6,1,2,1,3,1,1,1,1,1,1,0,2,0,195
3844,1407,8,12,11,7,16,9,17,15,16,12,15,13,9,10,9,15,14,12,6,4,9,9,17,17,1689
3847,123,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,134
3850,454,3,1,5,2,4,3,5,3,1,1,1,6,3,5,2,4,3,1,4,5,3,1,2,1,523
3851,264,1,4,1,3,3,2,1,2,2,3,1,1,1,1,2,2,0,1,0,1,1,0,1,0,298
3852,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3853,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8
3854,104,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109
3856,78,0,0,0,1,0,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,2,0,90
3857,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
3858,183,0,1,1,0,0,0,0,2,1,1,1,0,1,1,0,0,2,3,0,0,0,0,0,1,198
3859,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
3860,330,0,0,2,2,2,0,2,2,3,1,1,1,2,0,1,3,2,0,0,2,0,1,1,0,358
3862,258,4,5,0,1,3,0,0,3,2,4,1,0,2,3,7,8,3,4,3,2,6,2,3,1,325
