Small Unit Installation Postcode,Previous Years (2001-2012) - Installations Quantity,Previous Years (2001-2012) - SGU Rated Output In kW,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW,Jan 2014 - Installations Quantity,Jan 2014 - SGU Rated Output In kW,Feb 2014 - Installations Quantity,Feb 2014 - SGU Rated Output In kW,Mar 2014 - Installations Quantity,Mar 2014 - SGU Rated Output In kW,Apr 2014 - Installations Quantity,Apr 2014 - SGU Rated Output In kW,May 2014 - Installations Quantity,May 2014 - SGU Rated Output In kW,Jun 2014 - Installations Quantity,Jun 2014 - SGU Rated Output In kW,Jul 2014 - Installations Quantity,Jul 2014 - SGU Rated Output In kW,Aug 2014 - Installations Quantity,Aug 2014 - SGU Rated Output In kW,Sep 2014 - Installations Quantity,Sep 2014 - SGU Rated Output In kW,Oct 2014 - Installations Quantity,Oct 2014 - SGU Rated Output In kW,Nov 2014 - Installations Quantity,Nov 2014 - SGU Rated Output In kW,Dec 2014 - Installations Quantity,Dec 2014 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4455,760,"1,556.51",1,1.5,9,34.84,2,6.4,9,52.33,8,21.465,9,36.87,6,25.28,6,24.25,3,46.5,5,12.25,3,8,7,39,2,32,3,12.505,1,5.1,2,10,6,26.5,2,10.5,9,22.01,3,15.5,9,37.8,6,29.25,3,13,1,6,875,"2,085.36"
4461,2,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.12
4462,8,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12.53
4465,165,355.3,0,0,1,5.04,1,1.5,0,0,3,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.35,0,0,1,3,0,0,1,6.48,9,34.5,2,9.95,3,17.95,4,15.12,2,8.5,194,483.41
4467,26,77.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,77.46
4468,26,78.52,0,0,0,0,0,0,0,0,3,13.02,4,22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,17,5,19,1,1,1,5,0,0,45,158.98
4470,123,379.835,3,14.285,5,10.895,6,46.93,10,42.29,3,15,12,54.3,6,28.57,3,40.12,8,74,1,3,2,7.04,7,28.75,1,1.935,1,3,3,15,4,19,1,4,1,6,3,15.4,10,28.78,27,139,1,6,1,5,5,24,247,"1,012.13"
4472,47,142.005,2,1.88,0,0,0,0,0,0,6,29.46,10,40.03,0,0,1,5,5,21,3,12.5,0,0,0,0,1,3,1,6,4,15,1,5,3,11.06,0,0,1,5,0,0,1,5,2,9,7,29.35,2,10,97,350.285
4474,1,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.05
4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,25,98.498,0,0,3,8.09,5,22,0,0,1,6.4,2,9.5,0,0,0,0,0,0,1,4,0,0,0,0,1,4.8,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38.5,47,201.788
4478,23,107.37,0,0,2,8,0,0,1,5,3,12.32,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,1,5,2,7.06,3,16.2,0,0,0,0,1,18.75,0,0,0,0,0,0,39,195.1
4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,26,100.34,1,3,0,0,0,0,0,0,1,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0,3,9.5,2,11,3,20,38,164.56
4481,2,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42.84
4482,1,2.035,0,0,0,0,0,0,1,24.75,0,0,3,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37.815
4486,30,91.525,2,30.42,0,0,0,0,0,0,2,9,2,7,1,2.25,2,8.32,0,0,0,0,1,4,5,25,1,1.5,0,0,0,0,0,0,1,2,2,15,1,4,0,0,3,13,0,0,7,36,0,0,60,249.015
4487,119,449.7,3,17.96,6,30.48,4,15.88,3,13.635,7,28.02,16,183.26,2,6.38,0,0,1,5,5,10.52,2,7,2,2.4,2,2.5,1,1.25,2,6.25,4,10.6,3,16,7,36.1,16,109.7,20,89.2,6,27.74,8,42.2,11,56.12,4,15.25,254,"1,183.15"
4488,15,37.87,1,5.04,3,9.61,0,0,0,0,2,7.57,0,0,2,7.28,2,12.88,0,0,1,1.6,0,0,0,0,1,3,0,0,0,0,2,3.5,0,0,0,0,2,10,1,5,0,0,2,11,1,1.02,0,0,35,115.37
4489,3,8.58,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,5,17.58
4490,78,231.251,3,12.68,0,0,0,0,1,5.76,4,21.28,12,40,0,0,0,0,2,8,0,0,0,0,1,5.25,2,9,0,0,1,5,2,9,1,5,0,0,0,0,5,25,10,48.5,14,73,13,70,6,32,155,600.721
4491,5,15.28,0,0,0,0,3,7.97,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,12,35.25
4492,11,42.404,0,0,1,5,0,0,0,0,2,10.2,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,1,5,3,15,1,3.5,2,8.5,25,109.604
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,14,58.33,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64.05
4496,5,18.88,0,0,1,5,0,0,5,28.8,5,26.76,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,1,6,3,11,1,5.5,26,125.94
4497,8,23.86,1,8.16,1,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,4,4,18.72,2,8,0,0,0,0,19,74.82
4498,5,19.69,0,0,1,1.6,1,0.95,2,10,2,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,14,59.24
4500,"3,058","7,855.47",65,208.865,64,233.48,71,246.545,76,288.96,101,442.395,130,498.2,90,312.246,62,218.055,47,177.6,59,225.16,63,215.025,48,212.42,80,321.825,83,356.81,74,305.17,51,225.315,77,324.338,70,346.045,67,316.53,48,272.445,62,251.81,70,320.95,54,213.34,54,226.96,"4,724","14,615.96"
4501,364,889.781,7,16.035,9,39.33,7,28.33,17,68.26,16,104.19,23,87.97,18,58.765,7,18.91,6,19.67,7,23.839,6,24.38,4,17.14,10,39.345,11,37.17,9,29.225,10,28.08,11,41.58,14,39.595,8,31.36,5,19.85,4,16.5,2,3.78,5,21.5,7,25,587,"1,729.59"
4502,704,"1,778.15",15,56.87,7,22.92,27,94.75,30,107.69,19,68.75,23,95.945,21,82.02,11,35.04,16,52.27,10,37.15,12,46.74,10,28.075,11,53.26,15,58.38,22,84.74,15,68.86,18,87.46,22,85.555,20,79.62,13,50.67,6,21.26,8,18.1,18,71.43,16,71.71,"1,089","3,257.42"
4503,"2,676","6,569.83",43,147.595,38,137.13,48,168.21,74,258.79,78,287.015,91,364.77,72,249.135,58,196.44,35,127.247,40,172.86,62,231.945,42,158.3,51,198.89,75,312.28,73,317.92,60,256.885,70,300.78,48,198.95,60,250.65,54,205.48,39,159.65,64,239.58,40,170.44,33,141.03,"4,024","11,821.80"
4504,"1,596","4,352.66",29,120.06,37,152.12,28,92.235,51,174.91,51,195.515,43,173.495,53,198.77,30,89.134,21,72.95,20,91.99,36,120.01,27,118.81,29,130.73,35,164.745,27,115.305,34,153.616,41,163.52,25,108.47,29,115.925,25,106.4,30,125.005,18,95.18,23,101.59,24,109.72,"2,362","7,442.86"
4505,"2,139","5,509.48",37,119.34,21,54.657,36,130.764,42,148.88,84,365.244,66,270.72,57,216.405,35,130.65,26,96.155,27,104.86,31,125.144,24,103.25,21,89.46,52,238.185,35,149.64,33,147.4,47,206.67,32,156.32,52,238.21,33,135.09,22,114.84,34,136.43,39,168.41,35,158.22,"3,060","9,314.42"
4506,"1,508","3,843.41",33,108.965,26,102.965,40,139.43,38,129.51,61,257.67,47,191.49,42,162.23,37,125.085,30,110.61,29,112.89,26,92.4,13,58.86,23,79.396,41,177,35,143.955,36,153.48,24,92.235,34,151.74,35,140.78,22,85.35,30,120.52,19,86.74,22,88.77,22,122.24,"2,273","6,877.72"
4507,"2,506","5,265.28",43,111.41,28,75.785,40,131.71,36,98.89,58,183.87,49,195.966,43,130,30,96.895,28,84.33,22,71.2,31,111.93,19,71.735,14,40.18,39,211.52,24,84.585,34,120.405,30,108.215,30,121.795,39,135.13,19,51.57,32,105.86,27,96.405,25,114.735,15,64.12,"3,261","7,883.52"
4508,"1,327","3,162.75",18,49.445,18,46.91,25,96.6,31,95.265,40,129.765,43,164.54,53,171.711,18,49.44,29,138.61,15,51.46,25,85.95,20,53.82,23,79.06,37,127.455,28,164.635,34,159.69,27,93.36,20,79.67,35,133.2,18,73.75,22,93.38,30,134.99,15,59.77,21,84.95,"1,972","5,580.18"
4509,"1,726","3,973.15",29,88.105,26,81.192,39,130.845,47,158.63,68,222.46,61,244.475,58,193.78,31,103.355,23,76.93,27,100.835,34,93.85,31,123.12,32,139.46,38,154.965,31,101.245,31,129.945,53,195.94,38,122.92,36,123.122,39,148.195,37,165.41,48,162.734,32,112.32,35,185.065,"2,650","7,332.04"
4510,"3,183","7,580.65",47,135.575,40,131.288,73,254.445,88,316.74,105,396.396,97,351.582,78,297.865,66,247.485,53,285.125,54,198.43,54,176.495,53,205.445,65,323.38,72,299.245,51,213.335,82,333.905,60,257.21,80,313.2,80,325.743,57,215.265,59,246.97,64,308.91,53,253.93,42,169.59,"4,756","13,838.21"
4511,"1,152","2,447.65",13,47.475,8,23.41,12,36.44,15,50.295,25,79.43,25,85.065,18,67.73,24,78.24,8,21.165,15,46.12,18,69.01,14,58.82,16,60.19,21,82.49,17,78.67,15,55.815,20,70.96,13,46.14,29,99.98,14,59,14,56.66,18,75.16,19,74.1,9,40,"1,552","3,910.01"
4512,330,956.658,8,26.16,4,13.47,7,28.84,10,42.29,9,35.37,5,19.07,6,23.63,3,5.475,3,13.65,4,19,6,23.1,4,21.75,5,25.5,7,37.63,4,27.5,7,36.4,9,48.58,5,23,8,32.95,3,12.61,6,23.5,8,29.8,13,55.04,7,29.5,481,"1,610.47"
4514,639,"1,724.15",19,56.95,13,49.98,18,59.505,15,57.31,22,87.865,50,220.669,12,34.315,3,16.44,4,20.4,10,33.89,8,32.2,12,51.26,9,30.27,24,114.72,13,57.11,12,46.555,17,69.85,13,50.33,12,60.77,13,54.96,12,44.02,14,48.78,13,51.4,15,57.96,992,"3,131.66"
4515,388,"1,096.09",3,9.99,2,9.28,9,27.925,14,55.14,12,52.12,20,92.4,4,11.45,5,11.255,4,16.66,3,9.84,2,3.03,5,24,7,19.85,6,24.64,8,35.91,4,14.6,9,32.95,5,17.16,5,17.42,5,15.5,11,43.46,12,54.7,2,8.75,5,21.4,550,"1,725.52"
4516,448,"1,253.69",8,28.9,5,20.9,5,19.18,13,44.465,17,52.4,15,60.28,11,40.81,5,16.35,6,25.3,6,21.53,8,21.14,8,42.84,6,19.93,4,22,9,54.995,13,59.32,11,39.4,10,51.005,9,42.5,12,70.25,9,35.25,12,47.76,13,59.1,4,14,667,"2,163.29"
4517,74,166.158,0,0,1,1.52,1,3.12,1,1.17,2,8,1,4,2,4.22,0,0,0,0,2,7,2,9.1,1,11,0,0,1,4,0,0,1,2.5,3,17,1,2.75,1,5,1,3,1,4,0,0,0,0,2,3.58,98,257.118
4518,551,"1,359.64",7,27.2,8,24.015,9,42.76,6,14.04,11,34.368,15,55.85,8,20.7,5,14,3,5.21,5,13.12,2,6.5,5,13.68,6,23.305,13,49.09,11,50.31,5,19.5,13,52.86,10,50.6,6,22.3,12,46.3,6,23.26,6,30.8,10,63.52,11,43.02,744,"2,105.95"
4519,809,"1,919.55",10,31.855,9,24.775,10,42.3,22,67.8,22,74.085,24,80.545,11,31.13,15,48.24,11,41.5,7,22.55,6,22.835,7,26.24,12,48.24,7,29.485,7,25.46,22,123.81,14,54.65,7,24.76,10,41.7,14,61.81,11,37.16,13,63.64,8,35.1,13,76.62,"1,101","3,055.84"
4520,"1,334","3,853.06",23,81.94,13,54.66,27,98.838,37,157.575,47,212.262,47,221.93,25,106.07,16,57.71,7,30.41,16,61.084,16,55.95,9,23,12,56.06,24,125.05,14,64.813,23,108.345,27,126.005,17,88.13,21,86.395,18,84.225,17,89.405,32,152.615,20,113.03,13,59.395,"1,855","6,167.96"
4521,471,"1,392.96",9,30.13,7,25.87,11,49.09,18,73.985,11,43.17,16,61.072,7,19.95,7,24.71,4,14.71,8,20.73,5,20.875,5,19.5,4,16.12,7,31.66,15,63.7,5,24.62,13,58.66,9,46.74,16,79,12,55.93,7,31.74,8,28.04,3,16,4,21.5,682,"2,270.46"
4550,417,974.92,6,10.43,6,19.76,8,29.86,10,48.585,14,45.87,11,39.73,8,34.79,0,0,7,18.06,1,3,5,15.46,5,18.26,5,23.9,6,22.48,7,16.45,11,49.2,13,57.64,11,41.93,11,50.69,8,25.42,4,12.9,9,30.2,6,29.5,4,16,593,"1,635.04"
4551,"5,599","12,123.33",77,218.575,65,172.357,77,226.385,111,336.575,139,492.49,150,560.995,93,320.495,61,168.495,77,275.265,73,233.69,60,230.02,49,172.685,45,176.16,61,273.81,55,263.26,76,285.29,79,318.575,77,306.74,67,241.1,62,206.63,77,236.54,95,369.52,63,248.88,64,248.325,"7,452","18,706.18"
4552,"1,216","2,965.01",16,40.93,12,39.6,12,30.59,15,57.31,27,102.34,43,138.84,8,17.41,21,42.58,5,8.27,12,42.82,10,39.9,2,18,12,28.49,13,36.69,9,36.12,17,51.15,15,50.345,16,52.225,14,52.61,9,46.45,13,39.02,11,45.33,15,55.42,23,81.21,"1,566","4,118.66"
4553,556,"1,435.56",9,30.55,8,19.05,13,47.08,13,51.14,18,75.65,17,53.13,6,15.71,7,21.62,14,40.05,9,38.36,9,25.87,3,5.35,12,47.92,2,12.99,10,41.95,13,46.355,6,28.64,3,15.04,6,27.14,11,49.18,11,44.67,16,66.61,8,28.72,9,85.55,789,"2,353.89"
4554,173,506.383,2,11.83,1,4,3,10.6,1,6,2,6.25,14,59.4,1,5,1,3,1,4,0,0,0,0,0,0,4,15.25,2,9.5,2,7.85,2,18,3,10.5,1,2.75,1,5.5,2,8.5,2,10,2,8,2,24,1,6.24,223,742.553
4555,793,"1,813.99",6,26.48,8,24.42,10,32.01,5,16.7,16,72.89,22,90.59,16,43.6,11,27.45,6,13.19,9,18.69,4,18.92,4,17.6,7,74.296,7,20.37,3,11.08,9,35.18,4,10.96,7,40.78,13,53.03,11,42.78,11,38.46,10,48.09,8,31.05,9,37.2,"1,009","2,659.80"
4556,"3,809","8,917.54",63,172.675,37,121.515,53,184.778,75,275.86,103,362.155,131,522.315,59,186.89,46,158.085,46,153.18,44,131.25,44,159.395,29,122.775,35,156.675,48,172.82,41,149.805,38,160.48,51,201.2,59,318.95,60,226.71,44,164.89,34,124.38,57,200.13,46,179.86,38,156.15,"5,090","13,680.47"
4557,"1,153","2,817.28",12,41.34,16,54.26,22,81.17,23,97.995,38,138.67,48,164.505,23,76.39,17,70.31,22,78.65,21,71.31,22,71.37,13,47.37,11,40.67,14,49.3,16,67.04,16,62.28,16,60.34,24,96.255,18,78.52,18,50.21,16,55.89,16,65.71,21,95.72,18,67.27,"1,634","4,599.83"
4558,"1,137","2,423.11",12,35.75,9,35.635,16,52.465,14,47.605,33,127.505,31,121.41,8,29.895,16,51.19,6,20.38,9,33.37,14,36.64,16,36.435,19,30.39,20,84.965,20,82.51,12,55.07,6,24.39,16,95.395,14,43.915,17,60.99,10,47,14,50.66,15,60.67,8,27.25,"1,492","3,714.60"
4559,557,"1,628.83",11,39.8,7,21.76,11,38.72,17,77,20,101.885,27,98.715,10,28.58,7,16.27,7,23.2,6,23.28,4,10.24,6,26.3,4,18.14,7,28.26,7,22.62,2,11.25,8,37.4,5,22.66,4,19.1,6,21.07,3,34.52,8,32.6,8,28.2,4,12.5,756,"2,422.90"
4560,"2,737","6,550.65",39,98.26,41,99.295,41,144.425,57,193.155,84,316.31,97,351.69,62,155.24,46,114.98,28,59.595,36,104.81,58,184.58,20,73.91,33,103.3,43,147.385,50,177.98,39,146.6,38,149.48,32,127.945,45,132.545,40,155.59,40,141.375,44,151.734,38,141.105,29,126.615,"3,817","10,148.55"
4561,748,"2,145.65",18,65.155,8,22.355,12,35.95,25,90.755,19,68.86,35,142.55,14,34.415,6,39.07,4,14,9,29.87,6,18.62,10,51.27,3,11.636,8,25.72,6,39.5,11,44.01,13,59.97,10,46.02,18,143.29,10,71.66,13,97.1,7,31.96,6,40.52,7,85.725,"1,026","3,455.63"
4562,701,"1,999.32",12,52.18,12,46.535,20,71.31,19,68.06,34,150.785,45,206.5,15,58.13,13,45.44,8,21.17,14,45.92,12,49.55,10,55.85,12,42.27,11,54.23,13,56.935,15,68.29,9,39.45,14,59.155,10,50.46,16,66.01,6,22.85,20,90.35,7,31.54,14,51.6,"1,062","3,503.89"
4563,958,"2,569.71",9,23.671,15,65.09,16,61.1,15,60.13,18,73.125,35,152.454,14,44.73,16,46.07,14,55.87,7,23.95,6,18.74,8,23.1,7,21.92,12,50.57,12,41.99,8,35.77,15,51.225,16,57.88,8,41.94,9,34.88,21,86.72,12,45.78,11,52.44,7,26.4,"1,269","3,765.26"
4564,908,"1,968.49",10,20.59,18,56.58,20,76.86,17,58.09,17,77.39,29,111.91,14,38.495,13,43.88,11,46.55,10,24.95,7,12.225,9,26.41,13,31.155,12,37.565,11,36.97,7,38.555,20,75.33,16,67.4,9,44.97,11,38.24,18,60.72,12,37.72,8,18.765,10,44.76,"1,230","3,094.57"
4565,"1,390","3,182.90",20,67.56,22,71.46,29,85.38,25,83.68,28,96.31,44,179.02,24,79.195,16,40.25,23,75.95,11,49,13,35.22,11,42.55,9,32.7,13,47.96,12,53.49,12,46.67,11,58.56,18,72.125,18,66.09,13,58.88,24,89.63,19,63.9,19,57.97,10,35.115,"1,834","4,771.57"
4566,648,"1,652.59",20,78.655,6,20,10,37.165,13,41.215,14,56.37,19,89.66,17,60.29,10,31.25,13,48.97,8,25.73,11,47.72,7,30.285,2,8.04,8,30.305,10,44.43,13,83.765,5,14.44,12,59.52,12,56.9,12,32.44,14,65.275,13,53.48,8,30.56,7,27.26,912,"2,726.31"
4567,608,"1,576.33",4,16.14,7,58.105,17,53.1,12,52.625,25,101.185,39,139.28,15,72.86,7,20.93,6,20.776,9,41,12,33.55,7,48.6,9,42.98,4,9.29,8,30.02,10,41.75,14,59.02,10,34.815,11,46.455,10,34.9,10,50,7,27.73,13,65.63,23,85.07,897,"2,762.14"
4568,405,"1,004.30",3,15.195,2,11,9,33,9,19.105,9,34.27,12,49.705,5,20.4,2,11.24,2,2.36,4,5.966,1,2.4,2,11,2,11.65,2,4.6,2,8.1,6,24.52,6,26.13,10,44.2,2,10.1,4,15.24,2,8.5,3,9.8,6,21,5,18.45,515,"1,422.24"
4569,176,454.032,2,6.6,0,0,7,26.8,0,0,4,15.29,3,10.76,3,7.56,3,10.25,1,10,1,5,3,3.78,0,0,2,7,0,0,2,3.84,2,8.25,2,10.1,2,10,4,15.4,2,9.14,1,3,1,3,3,8.8,1,5,225,633.602
4570,"3,919","10,179.60",40,150.145,54,186.155,55,169.76,65,241.211,88,346.54,178,732.4,58,214.175,48,183.88,46,172.05,46,189.66,38,141.645,32,121.4,46,194.105,68,275.105,43,170.805,81,361.155,73,349.855,74,282.42,76,324.47,66,285.385,67,268.76,55,228.855,44,174.43,30,125.77,"5,390","16,069.74"
4571,87,233.13,0,0,0,0,0,0,2,4.26,4,19.5,3,13.75,0,0,0,0,1,4.56,0,0,0,0,1,2,1,5,2,10,2,8,0,0,2,8.64,0,0,1,1.14,0,0,2,4.64,1,6,0,0,0,0,109,320.62
4572,123,340.388,2,5.64,2,4.4,5,21.8,3,8.615,2,7.06,12,42.76,1,4,1,3,1,3,4,18.36,6,6.645,5,7.5,4,5.42,1,3.12,1,6,1,6.24,1,5.2,3,10,3,7.305,0,0,2,10.2,2,10,1,1,0,0,186,537.653
4573,"1,655","3,943.99",24,67.22,29,104.19,32,109.735,42,152.65,50,181.025,74,280.98,53,166.46,20,80.01,22,126.625,26,92.55,21,78.445,11,41.95,16,69.28,18,76.775,17,68.19,32,127.92,28,122.14,21,71.7,35,134.64,24,89.31,30,110.63,28,100.73,22,90.27,22,101.45,"2,352","6,588.87"
4574,122,341.838,2,5.4,3,6.14,1,0.4,1,3,2,8.5,5,15.25,2,6.6,1,0.78,2,7.5,2,1.78,2,10.5,2,4.95,0,0,1,5.28,1,5.25,2,25,0,0,2,5,3,5.76,1,2.5,0,0,2,3.6,2,8.25,0,0,161,473.278
4575,"2,258","5,243.80",21,67.432,20,66.365,40,132.56,51,175.245,65,289.255,101,401.349,35,98.32,35,91.36,29,97.089,19,55.24,25,93.015,20,79.805,24,103.71,25,112.91,21,86.37,24,94.1,33,127.9,32,130.48,26,92.32,24,133.18,39,162.39,43,134.484,28,128.555,22,72.44,"3,060","8,269.67"
4580,744,"1,520.46",4,8.83,4,7.595,9,30.54,13,79.56,8,25.715,11,40.25,14,38.34,5,13.98,3,11,5,15.4,8,38.12,6,14.655,9,22.16,9,38.68,12,32.15,7,22.86,21,79.16,20,71.485,18,71.545,18,111.8,9,22.19,14,47.82,8,48.2,3,4.59,982,"2,417.08"
4581,211,665.243,4,13.395,0,0,3,8.15,4,15,3,13.25,8,29.7,1,5.5,1,3,1,0.95,3,10.6,5,16.14,3,9.1,1,2.34,6,15.05,2,6.28,2,4.86,4,11.5,1,10,4,19.7,2,17.1,5,48.45,4,18.75,1,2,1,3,280,949.058
4600,76,176.547,2,4.5,2,5,0,0,0,0,1,1.5,3,12.5,2,8.185,1,2.99,2,2,3,7.755,1,0.8,0,0,2,6.3,0,0,1,5,2,4.33,0,0,2,8.5,1,2,0,0,4,18,2,4.2,2,8,3,15.5,112,293.607
4601,73,216.54,0,0,1,2.73,1,4.68,0,0,2,10,5,24.3,1,3,1,5,1,5.2,2,2.25,0,0,0,0,0,0,1,1.75,1,3.12,2,5.585,4,12,1,1,2,5.7,4,11,3,10.5,0,0,1,2.5,2,4.25,108,331.105
4605,232,664.177,5,26,7,25.19,5,13.02,6,24.57,10,41.22,27,132.58,4,13.5,3,2.03,2,7,2,9.9,0,0,1,2,0,0,5,13.2,4,18.72,3,8.5,3,11,2,4,6,25.7,8,29,2,7.5,3,16.5,1,3,2,8.32,343,"1,106.63"
4606,200,499.95,3,12,6,18.66,3,5.73,5,23.7,6,17.265,10,36.88,5,19.1,5,16.31,2,7.28,0,0,1,0.585,0,0,3,12.5,6,18.65,4,7.68,3,13.5,3,10,3,12,5,16.5,12,48.32,3,5.15,5,24.44,2,5.75,1,6,296,837.95
4608,58,154.918,0,0,1,1.52,2,6.2,0,0,2,10,9,39,0,0,1,4.08,5,22,1,0.39,1,2.25,0,0,0,0,2,5,0,0,1,3,0,0,1,3,1,4,2,10.75,0,0,1,5,0,0,0,0,88,271.108
4610,937,"2,522.01",8,20.13,23,69.735,16,54.705,21,60.735,30,117.445,42,181.562,27,169.105,15,34.83,15,35.54,16,55.265,9,23.65,10,62.59,19,84.78,13,53,8,22.585,15,52,18,44.76,10,39,21,67.04,10,31.275,8,23.25,12,48.75,18,118.38,7,53.5,"1,328","4,045.62"
4611,8,27.268,1,5.04,0,0,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,5.2,2,10.4,1,5,0,0,1,5,0,0,0,0,17,70.908
4612,23,55.965,0,0,0,0,1,1.75,0,0,1,5,1,4,0,0,0,0,1,0.78,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39,0,0,0,0,0,0,0,0,30,72.885
4613,43,110.17,1,1.645,1,3.15,3,6.5,1,3,2,3.84,2,3.21,1,2.14,3,8.7,1,2.08,0,0,3,8.78,0,0,0,0,1,5.5,0,0,0,0,0,0,0,0,2,7.55,3,8.05,2,10,1,3,0,0,2,9.5,72,196.815
4614,117,286.485,1,5,1,5,3,10.25,3,11.94,0,0,6,23.6,2,5.5,1,1.6,0,0,1,3.5,0,0,0,0,0,0,5,17.38,1,3,1,3,4,18.29,1,3.12,4,14.16,5,19.11,1,3.64,1,5.25,1,6,2,9.66,161,455.485
4615,634,"1,439.58",12,38.2,12,32.495,15,36.35,14,32.45,20,76.4,7,23.33,15,49.505,8,20.95,10,20.95,10,42.06,2,8,4,9.43,7,24.25,9,35.57,6,14.225,13,47.75,7,26.7,14,77.22,10,38.56,12,45.75,7,30.5,7,32.52,7,29.25,14,53.134,876,"2,285.13"
4620,26,58.07,0,0,0,0,1,1.52,1,1.52,0,0,1,3.06,1,1.5,0,0,1,5.28,0,0,0,0,0,0,0,0,0,0,3,7.335,0,0,1,0.765,1,2,0,0,0,0,2,8,0,0,0,0,0,0,38,89.05
