Small Unit Installation Postcode,Previous Years (2001-2010) - Installations Quantity,Previous Years (2001-2010) - SGU Rated Output In kW,Jan 2011 - Installations Quantity,Jan 2011 - SGU Rated Output In kW,Feb 2011 - Installations Quantity,Feb 2011 - SGU Rated Output In kW,Mar 2011 - Installations Quantity,Mar 2011 - SGU Rated Output In kW,Apr 2011 - Installations Quantity,Apr 2011 - SGU Rated Output In kW,May 2011 - Installations Quantity,May 2011 - SGU Rated Output In kW,Jun 2011 - Installations Quantity,Jun 2011 - SGU Rated Output In kW,Jul 2011 - Installations Quantity,Jul 2011 - SGU Rated Output In kW,Aug 2011 - Installations Quantity,Aug 2011 - SGU Rated Output In kW,Sep 2011 - Installations Quantity,Sep 2011 - SGU Rated Output In kW,Oct 2011 - Installations Quantity,Oct 2011 - SGU Rated Output In kW,Nov 2011 - Installations Quantity,Nov 2011 - SGU Rated Output In kW,Dec 2011 - Installations Quantity,Dec 2011 - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
3864,3,5.14,0,0,0,0,0,0,1,3.04,1,3.04,4,12.94,0,0,1,1.48,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,1,4.5,1,4.18,1,1.52,0,0,0,0,0,0,0,0,1,3,15,40.34
3865,6,10.62,0,0,0,0,0,0,1,2.28,7,18.43,4,11.455,1,3.04,0,0,0,0,0,0,1,4.796,0,0,0,0,1,2,2,5.7,0,0,1,1.9,3,4.62,2,8.79,1,3.04,3,10.04,0,0,0,0,0,0,33,86.711
3869,22,49.46,0,0,2,2.82,3,7.52,2,7.16,1,3.42,9,20.69,1,2.1,4,12.1,4,13.68,1,3,1,1.71,3,8.555,1,1.52,2,8.87,3,10.09,1,1.9,8,22.22,6,17.56,0,0,2,9.5,11,46.88,3,8.95,3,10.62,4,15.81,97,286.135
3870,67,90.875,1,1.5,2,3.56,5,10.93,2,7.22,6,14.1,7,19.43,11,27.3,0,0,6,20.245,1,3.61,4,9.638,4,8.3,0,0,0,0,0,0,2,4.56,1,4,1,4.94,4,16.32,0,0,5,15.94,1,3,0,0,2,9,132,274.468
3871,46,76.092,4,10.64,4,6.045,6,11.98,5,11.72,17,38.81,12,22.17,10,29.77,4,13.295,7,22.11,2,4.94,8,15.955,1,1.14,4,11.395,2,6.08,0,0,3,10.18,6,21.56,14,52.27,1,5,3,9.94,9,30.84,0,0,6,20.96,8,27.06,182,459.952
3873,3,3.43,0,0,1,2.5,0,0,1,3.15,0,0,2,5.335,1,1.52,2,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.18,2,5.7,0,0,1,3.04,0,0,2,8.12,0,0,1,3.12,17,45.225
3874,16,32.04,0,0,2,5.12,2,4.48,1,3.04,3,7.17,3,9.16,2,4.67,1,3.04,4,15.01,0,0,0,0,0,0,1,1.52,2,5.46,1,4.18,2,8.5,4,14.67,3,12.66,1,19.5,0,0,3,6.96,0,0,3,8.75,2,6.4,56,172.33
3875,161,262.425,18,42.47,26,64.62,31,68.75,33,73.99,41,100.745,75,202.803,13,31.86,25,68.14,51,134.794,13,37.374,18,43.776,13,39.921,6,16.932,7,20.56,9,23.695,15,45.85,51,170.105,87,307.125,27,89.79,26,90.38,69,254.52,4,10.985,17,57.1,25,93.66,861,"2,352.37"
3878,14,26.28,0,0,1,1.48,1,1.54,3,4.52,6,18.86,6,14.24,4,9.95,1,3.04,4,12.144,0,0,0,0,0,0,1,2.09,0,0,2,5.78,8,32.2,3,9.12,8,30.91,3,8.04,3,12,8,25.65,0,0,2,7.42,3,7.73,81,232.994
3880,43,63.98,5,12.46,7,12.69,6,15.13,7,18.53,17,38,18,52.99,5,11.11,4,9.72,10,32.025,2,6.04,5,9.44,6,18.26,6,17.67,8,18.05,4,8.59,5,14.345,14,40.27,10,32.78,12,39.79,12,36.26,19,65.34,0,0,12,31.88,15,46.8,252,652.15
3882,20,34.01,3,4.56,1,3.04,1,1.52,3,4.94,1,3.04,3,9.61,2,4.56,2,6.08,3,7.585,0,0,3,8.2,3,9.112,0,0,2,7.98,0,0,1,4.9,4,11.64,8,38.035,0,0,1,3,3,11.68,2,9.37,1,4.6,2,7,69,194.462
3885,46,71.49,2,3.56,1,4.05,11,23.615,3,7.125,7,21.055,3,11.455,2,5.24,2,6.08,6,15.89,0,0,1,3,1,1.92,1,1.44,1,1.95,5,14.51,2,5,5,11.67,11,38.755,3,7.32,1,4.5,4,12.56,0,0,1,3,6,20.1,125,295.285
3886,3,2.73,0,0,2,6.85,2,6.59,0,0,0,0,1,4,0,0,1,3.8,1,4.56,0,0,0,0,0,0,0,0,0,0,1,4.18,0,0,0,0,1,3.04,1,5,2,7.5,2,7.5,0,0,1,4,1,4,19,63.75
3887,7,13.194,0,0,1,1.48,0,0,2,4.575,2,3.52,0,0,0,0,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,1,3.995,0,0,3,13.7,0,0,2,7.22,0,0,0,0,0,0,1,3,20,53.724
3888,34,58.572,6,14.7,4,10.91,4,9.53,5,9.529,4,11.405,19,52.37,3,6.18,7,18.805,13,33.57,1,1.65,3,6.225,1,3.04,1,2.96,1,1.9,5,15.54,9,25.48,9,43.64,8,25.3,6,15.86,2,6.185,11,49.42,3,10.75,8,27.5,4,15.08,171,476.101
3889,3,4.58,0,0,1,0.18,1,2.05,0,0,0,0,1,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.18,0,0,0,0,1,4.9,1,1.5,0,0,1,1.6,0,0,0,0,0,0,10,21.15
3890,4,7.02,0,0,0,0,0,0,1,1.9,2,19.05,0,0,0,0,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,1,4.37,1,1,1,1.9,0,0,0,0,1,1.9,0,0,0,0,0,0,2,4.432,14,44.612
3891,14,16.665,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,17,24.205
3892,72,87.6,0,0,7,17.51,23,41.94,0,0,21,39.55,2,4.28,0,0,1,4.935,6,12.96,0,0,0,0,0,0,0,0,0,0,2,6.46,0,0,0,0,4,9.94,1,1.92,0,0,5,17.1,0,0,0,0,1,3,145,247.195
3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,1,4.41,0,0,0,0,2,9,0,0,0,0,0,0,5,17.33
3896,3,3.54,0,0,0,0,0,0,0,0,3,7.36,1,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.2,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,9,29.95
3898,16,16.371,0,0,0,0,1,1.4,1,1.53,1,1.52,0,0,0,0,0,0,2,6.46,0,0,2,8.455,0,0,2,8.36,0,0,1,0.88,2,3.52,2,3.12,0,0,0,0,0,0,3,9.14,0,0,0,0,3,27.05,36,87.806
3900,3,3.01,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.2,0,0,0,0,1,4.5,0,0,0,0,0,0,8,18.65
3902,3,5.52,2,4.9,0,0,1,3.04,0,0,0,0,2,5.12,1,4.08,0,0,2,8.035,0,0,0,0,2,6.072,1,4.935,0,0,0,0,0,0,0,0,2,7.5,1,1.9,0,0,2,6.76,0,0,0,0,1,4.32,20,62.182
3903,7,10.71,0,0,0,0,3,8.42,2,7.52,1,3.04,2,4.26,0,0,3,5.89,5,14.82,0,0,1,4,3,8.3,0,0,3,13.4,2,7.615,1,1.64,4,13.34,2,13.68,2,10.56,2,9,6,23.94,4,11.28,0,0,2,9.3,55,180.715
3904,25,36.44,2,6.08,0,0,3,9.82,4,9.55,8,19.94,7,21.44,4,12.67,3,8.4,6,15.486,0,0,2,7.285,1,3.08,1,0.7,2,3.14,2,6.452,3,24.582,1,4.9,7,23.94,2,6.9,1,4.8,7,21.46,2,7.49,3,12.38,2,6.6,98,273.535
3909,66,122.82,11,22.965,12,27.9,24,53.555,8,21.24,16,41.02,33,86.62,10,24.12,25,67.4,28,85.335,5,12.72,6,14.34,10,24.43,6,14.43,7,23.555,12,43.94,9,21.72,29,110.51,53,184.315,14,50.93,18,57.82,44,185.9,9,26.94,16,50.94,20,67.03,491,"1,442.50"
3910,249,397.887,14,32.634,19,36.899,26,58.795,14,27.894,51,119.065,45,117.615,25,72.36,13,34.305,24,74.845,3,6.65,5,6.08,15,35.57,14,43.52,19,49.425,33,92.085,36,79.57,57,141.94,48,143.915,22,61.985,18,51.12,25,100.37,10,36.92,9,25.09,10,36.7,804,"1,883.24"
3911,29,44.869,2,5.55,2,3.32,0,0,2,4.18,5,14.685,6,18.79,2,3.04,7,22.97,4,14.82,1,3,0,0,2,3.42,1,2.28,2,4.56,3,7.41,3,5.04,7,21.3,9,36.64,4,13.18,2,6.15,6,38.82,0,0,3,9.48,6,28,108,311.504
3912,291,384.645,11,25.76,11,20.98,9,16.305,18,36.54,22,50.33,33,98.646,19,53.6,11,31.259,22,71.335,3,7.32,2,3.04,6,13,15,53.91,7,22.72,18,39.33,19,54.42,43,146.79,28,86.27,12,39.515,13,42.12,23,94.59,10,39.4,6,20.29,10,34.84,662,"1,486.96"
3913,35,58.762,2,4.12,8,16.38,1,2.34,5,10.805,11,24.41,12,28.95,3,11.54,2,4.6,8,25.245,0,0,5,7.95,1,0.38,1,4.05,5,14.46,7,18.86,6,18.24,7,24.38,6,17.22,5,12.42,7,23.74,5,18.5,2,6,1,2.5,2,5.62,147,361.472
3915,78,125.316,12,20.96,7,14.02,7,18.48,9,18.875,17,31.464,20,41.1,9,20.85,8,16.505,11,24.605,2,3.02,5,11.4,7,22.88,4,7.22,5,9.12,11,24.515,7,14.67,16,39.29,17,51.95,11,36.81,5,19.15,5,23.47,6,20.61,3,8,5,20.66,287,644.94
3916,25,54.474,2,2.97,0,0,1,2.35,0,0,1,1.41,7,19.886,1,3.04,0,0,1,3.99,1,1.52,4,12.36,1,2.82,1,1.665,0,0,0,0,3,8.46,6,19.58,3,6.51,1,4,1,3.43,2,6.49,1,5,1,3.2,1,3.12,64,166.275
3918,65,99.093,4,7.58,7,15.66,3,6.1,9,18.19,5,8.94,15,41.53,7,16.59,3,9.84,6,20.31,2,6.46,2,5.89,4,8.32,1,2.28,4,8.11,3,5.13,9,21.8,9,23.405,18,77.81,8,28.9,5,19.49,6,21.87,4,16.34,2,15.5,3,8.75,204,513.888
3919,38,55.935,3,6.74,1,1.52,2,3.04,2,3.855,5,9.93,10,18.48,0,0,3,4.98,2,6.46,0,0,0,0,0,0,1,1.52,2,5.52,3,9.48,3,8.3,5,14.67,8,29.55,3,10.81,4,10.94,6,21.53,2,3.52,2,6.04,0,0,105,232.82
3921,17,16.722,2,2.1,0,0,2,15.62,0,0,0,0,3,5.08,0,0,0,0,0,0,0,0,2,2.96,2,10.334,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,1,0.64,0,0,0,0,0,0,30,55.956
3922,82,131.499,9,18.18,14,26.97,14,27.24,16,28.84,19,41.48,32,73.968,6,16.03,13,33.37,22,66.56,5,10.58,8,15.45,5,15.735,4,6.65,5,12.74,13,30.56,12,38.6,16,40.16,25,68.085,12,31.61,10,27.385,29,97.17,8,20.68,7,16.32,12,31.41,398,927.272
3923,10,17.612,0,0,2,4.89,1,1.52,3,7.37,7,16.53,7,17.29,2,4.94,0,0,3,3.8,1,3.04,1,1.52,0,0,1,3.08,0,0,0,0,1,1.52,3,7.3,3,8.95,2,5.02,0,0,3,9.04,0,0,2,7.5,1,3,53,123.922
3925,41,68.481,3,8.02,3,5.2,3,7.42,5,9.88,13,21.994,18,33.996,2,5.74,3,9.525,8,16.54,4,24.8,7,13.22,2,3.12,2,3.56,5,12.98,3,9.98,11,23.94,8,19.445,14,47.435,6,16.65,6,15.76,11,37.26,2,4.76,4,13.68,2,8.5,186,441.886
3926,50,96.26,1,2.22,6,11.16,5,9.85,8,15.326,6,13.72,19,44.105,7,16.085,3,4.6,8,29,1,1.48,0,0,4,11.15,0,0,4,12.39,6,18.216,5,17.52,7,19.27,13,44.36,7,29.09,6,24.45,17,74.46,1,1.6,1,4.77,8,26.7,193,527.782
3927,39,65.377,3,5.825,1,1.56,0,0,1,1.48,2,8.06,8,15.39,4,11.79,1,2.09,3,6.98,0,0,0,0,0,0,0,0,0,0,1,2.96,2,16.43,4,7.85,8,22.04,2,3.08,4,9.22,3,13.2,1,5,0,0,0,0,87,198.332
3928,11,25.15,0,0,0,0,1,1.61,0,0,1,1.56,1,2.08,0,0,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,3,15.656,0,0,0,0,1,6.75,0,0,2,9.3,3,13.9,0,0,0,0,2,10.31,26,89.356
3929,20,43.4,1,4.18,0,0,4,7.31,7,14.44,1,2.08,6,13.78,1,5,1,3.42,5,12.785,1,4.935,0,0,0,0,1,3.04,1,1.52,0,0,0,0,2,3.02,0,0,3,12.62,0,0,4,15.9,2,8.1,2,2.56,2,3,64,161.09
3930,187,306.15,8,18.05,12,31.835,16,39.01,19,37.66,19,48.26,47,105.718,9,20.56,10,35.26,10,30.26,3,7.61,6,13.055,3,11.54,4,9.88,4,11.9,8,20.47,11,48.11,20,65.25,27,95.35,10,35.46,10,26.945,20,102.21,5,19.19,3,7.08,11,38.65,482,"1,185.46"
3931,389,539.757,16,32.589,26,48.004,25,50.415,29,59.39,45,83.684,70,141.394,18,38.205,16,36.355,28,76.115,4,8.045,6,11.345,14,23.9,9,24.17,26,54.56,34,88.431,30,63.26,38,97.226,52,149.095,12,37.74,20,59.04,33,97.86,15,42.91,7,19.87,18,47.5,980,"1,930.86"
3933,13,27.039,0,0,0,0,0,0,2,8.115,2,3.78,2,14.37,1,2.28,2,4.94,1,4.94,1,1.5,0,0,0,0,0,0,2,3.8,0,0,0,0,1,1.56,5,30.76,0,0,2,9.88,8,71.96,0,0,0,0,2,16,44,200.924
3934,243,338.233,9,16.924,10,20.165,15,33.45,29,49.018,34,69.905,51,105.372,17,37.505,12,33.08,25,75.53,2,4.43,5,12.13,20,40.325,5,12.48,17,42.54,18,43.98,21,46.12,34,89.55,33,104.475,14,39.645,17,44.815,25,98.9,16,31.3,12,37.845,14,42.64,698,"1,470.36"
3936,134,200.15,9,15.43,9,14.425,4,6.12,16,28.53,12,22.83,38,83.684,8,13.32,11,26.075,11,28.945,0,0,8,15.04,3,4.54,3,5.13,14,38.975,16,41.28,25,61.24,21,52.05,26,74.816,10,27.03,8,18.96,18,75.045,7,16.04,4,16.565,15,52.726,430,938.946
3937,27,44.97,2,6.44,1,3.04,0,0,2,3.08,5,11.35,5,7.78,1,3.12,1,2.28,7,20.33,1,3.5,0,0,1,1.54,2,6.9,0,0,2,9.89,0,0,6,20,6,25.59,4,17.46,1,5.5,3,11.25,3,10.8,2,20,2,8.6,84,243.42
3938,48,65.829,3,4.92,1,1.56,2,3.82,5,8.81,6,12.38,13,29.65,4,8.92,5,12.08,4,13.728,0,0,1,1.9,1,2.96,0,0,2,6.42,3,10.14,5,10.02,5,16.36,4,18.52,5,17.12,5,15.52,5,15.216,6,22.35,1,3,6,19.66,140,320.883
3939,228,310.226,8,19.52,12,20.525,14,28.45,26,48.9,31,58.749,45,94.112,11,27.895,14,33.955,15,37.39,5,10.72,12,21.225,12,33.32,7,16.96,26,64.6,13,27.38,20,51.85,28,73.03,29,84.155,13,39.405,18,48.015,15,52.29,18,53.29,7,22.38,35,94.88,662,"1,373.22"
3940,33,50.091,0,0,4,6.06,1,1.52,4,6.72,7,12.65,8,12.61,3,5.26,2,5.32,2,3.42,3,6.025,0,0,3,8.36,4,6.04,8,12.92,9,13.855,3,5.42,15,33.25,9,20.59,1,3,5,11.73,8,22.05,18,30.52,2,6.4,3,4.88,155,288.691
3941,148,226.757,13,22.77,8,14.35,15,31.56,16,30.305,20,52.805,52,104.44,15,41.805,11,24.045,13,31.244,4,11.62,6,7.25,4,6.04,3,8.04,11,22.64,18,37.07,14,33.14,32,77.01,33,91.574,10,31.7,16,63.53,19,74.3,13,36.06,15,42.37,15,43.32,524,"1,165.75"
3942,33,47.696,0,0,2,3.04,3,5.15,8,14.11,14,23.8,8,16.545,0,0,5,9.204,5,14.276,0,0,1,0.75,2,7.5,0,0,1,2,6,21,1,1.9,4,10.635,3,13.18,2,3.97,2,5.21,9,33.93,4,9.86,2,4.07,3,8,118,255.826
3943,36,70.165,4,8.4,2,2.89,2,4.53,5,9.22,6,13.13,18,32.648,5,11.64,1,3.04,3,11.57,0,0,1,1.36,1,2.28,0,0,0,0,1,1.9,3,8.06,2,3.42,5,13.13,2,8.02,1,3.04,7,22.19,1,5.7,0,0,3,11.59,109,247.923
3944,11,17.41,1,1.5,1,1.52,1,1.52,4,6.5,1,1.52,2,3.445,1,1.56,0,0,2,3.76,0,0,2,6.52,1,4.93,2,5.485,2,5.92,2,2.64,1,1.52,2,6.13,2,6.16,0,0,0,0,0,0,0,0,1,1.95,2,10.5,41,90.49
3945,15,28.465,0,0,2,6.28,0,0,4,11.68,2,4.18,4,14.23,4,14.725,2,5.32,1,4.94,2,3.66,1,3.42,0,0,0,0,1,1.52,1,2.28,3,4.22,4,10.495,4,15.198,1,3,1,3,6,20.12,0,0,1,4.08,2,7.95,61,168.763
3946,9,15.9,0,0,0,0,0,0,0,0,1,4.935,1,2.28,0,0,1,3.99,1,3.99,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,1,4.5,0,0,0,0,1,3.31,0,0,1,9,17,52.405
3950,44,87.985,4,7.18,4,6.12,6,9.79,9,24.24,8,19,20,54.829,11,31.76,7,19.36,19,65.935,11,30.81,3,8.54,1,2.5,4,16.62,4,7.34,1,3.99,6,12.54,15,37.01,17,70.675,4,17.595,3,9.115,8,29.32,1,3.2,7,27.97,7,34.52,224,637.944
3951,14,24.963,0,0,2,10,3,5.26,0,0,2,7.16,5,19.145,3,8.77,5,14.38,5,22.22,0,0,3,6.8,0,0,0,0,1,1.9,1,3.04,0,0,1,4.56,0,0,2,8.96,0,0,5,20.5,1,3.9,3,9.92,0,0,56,171.478
3953,81,130.12,10,19.715,10,29.44,25,51.295,13,27.635,16,43.54,31,75.862,23,60.35,30,85.355,27,74.36,9,26.73,9,32.06,3,7.44,1,2.28,10,30.43,7,23.21,10,29.285,9,40.16,24,81.91,14,41.13,8,33.47,19,79.39,6,20.24,7,24.18,17,62.896,419,"1,132.48"
3954,8,17.09,0,0,0,0,5,20.08,1,1.52,2,6.08,1,4.07,1,4.93,1,1.9,0,0,0,0,0,0,0,0,2,9.12,0,0,1,4.56,0,0,1,5,2,5,1,2.14,1,4,2,4.6,0,0,0,0,1,4,30,94.09
3956,66,101.475,9,17.51,3,6.9,4,7.6,2,4.57,7,17.795,23,56.44,11,24.597,6,19.46,10,33.06,3,7.41,1,0.99,3,4.64,2,3.6,3,8.12,3,5.04,13,31,9,24.83,19,64.725,5,11.15,7,35.245,11,42.79,5,16.5,9,33.88,9,31.085,243,610.412
3957,1,2.88,0,0,0,0,0,0,1,1.98,0,0,3,7.64,2,4.86,1,2.052,3,7.752,0,0,0,0,1,1.56,0,0,0,0,0,0,0,0,0,0,1,3,1,4,1,4.56,0,0,0,0,0,0,0,0,15,40.284
3958,3,4.57,0,0,0,0,0,0,0,0,1,1.5,2,6.24,1,3.99,0,0,1,4.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,2,7.66,0,0,0,0,0,0,0,0,0,0,12,36.925
3959,54,78.1,5,18.82,4,5.67,4,7.88,3,4.98,6,17.08,27,65.48,7,20.415,2,3.21,9,26.16,1,1.9,4,6.31,0,0,2,5.43,0,0,3,7.31,0,0,5,17.05,5,13.91,0,0,4,19.54,6,19.69,1,2,2,10,1,1.44,155,352.375
3960,61,103.105,3,5.98,4,7.68,6,11.64,9,24.46,12,32.94,34,76.49,11,35.431,7,17.41,15,48.7,0,0,5,7.18,2,4.56,2,9,1,4.94,3,10.92,3,9.24,11,38.25,9,26.798,3,11.5,8,21.098,15,59.735,2,5.12,1,2,1,2,228,576.177
3962,15,21.89,1,1.48,2,5.32,4,11.36,4,8.76,4,14.74,10,22.74,2,6.27,6,13.815,8,18.955,1,3.04,1,1.5,1,0.57,2,6.08,0,0,1,1.5,1,3,0,0,8,22.6,0,0,3,10.25,5,27.11,0,0,1,3.2,1,4.4,81,208.58
3964,2,3.23,1,3.42,0,0,0,0,0,0,0,0,2,5.55,1,3.04,1,4.94,2,7.3,1,1.5,0,0,0,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37.98
3965,4,7.565,0,0,1,2.96,1,1.52,3,7.48,0,0,3,6.16,0,0,3,7.356,1,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.51,1,1.52,0,0,3,10.3,2,7.5,0,0,0,0,24,59.751
3966,3,5.34,0,0,1,1.52,2,3.04,2,3.04,0,0,2,5.89,0,0,2,4.8,0,0,1,3.04,1,1.5,1,1.56,0,0,0,0,0,0,1,3.04,1,1.5,2,6.5,0,0,1,3.04,0,0,0,0,1,3.04,0,0,21,46.85
3967,5,4.39,1,1.4,1,1.52,0,0,0,0,0,0,1,4.18,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,10,17.99
3971,33,64.61,3,6.24,7,16.37,8,16.44,12,29.42,7,14.13,28,87.915,5,14.955,24,50.245,37,108.889,0,0,3,9.3,7,25.24,2,20.17,2,6.14,7,19.36,2,8.13,10,30.01,20,67.91,7,37.573,4,10.69,13,51.305,3,9.07,2,6,7,24.12,253,734.232
3975,140,233.187,9,16.625,17,35.4,19,34.2,19,41.005,41,74.388,34,64.39,12,29.48,10,19.84,25,74.582,4,8.74,5,10.48,10,27.65,14,30,18,44.28,31,61.45,30,69.215,40,107.955,44,138.21,22,71.76,18,58.2,35,119.64,17,55.42,17,51.55,10,23.575,641,"1,501.22"
3976,200,275.127,20,34.36,17,31.34,33,58.244,26,43.328,30,56.124,43,79.628,14,29.959,18,34.565,24,47.78,3,4.35,14,26.1,18,40.57,14,30.98,30,54.6,35,74.87,41,88.985,54,119.13,70,183.56,35,88.785,25,68.02,32,89.9,21,59.13,20,55.24,22,61.28,859,"1,735.96"
3977,646,"1,002.23",61,124.134,62,119.855,105,204.039,83,162.663,147,296.164,161,349.996,64,155.994,54,129.42,109,272.746,26,67.12,41,84.141,46,92.535,64,132.32,91,186.948,153,341.58,145,326.748,210,527.475,174,504.205,101,307.26,95,279.515,121,380.57,49,146.26,56,168.08,70,228.41,"2,934","6,590.41"
3978,12,22.72,1,2.04,0,0,0,0,0,0,0,0,2,6.57,1,4.995,0,0,2,8.04,0,0,1,1.52,1,1.56,0,0,4,11.4,4,9.5,3,5.42,3,8.61,4,11.16,1,5,2,8.56,7,17.68,6,15.54,2,2.78,1,3,57,146.095
3979,1,1.08,0,0,0,0,0,0,0,0,2,9.12,1,4.6,1,3.32,1,3.99,2,6,0,0,0,0,0,0,1,4.56,1,3.91,0,0,0,0,0,0,2,9.5,0,0,0,0,1,4.56,2,6.24,1,3.75,0,0,16,60.63
3980,37,51.322,1,1.9,3,7.6,6,14.61,5,10.16,5,8.4,4,9.26,5,10.28,0,0,9,24.66,1,4.94,1,1.14,3,7.24,1,4.95,2,4.52,5,9.5,8,20.48,6,21.92,9,31.455,3,9.28,5,11.85,9,35.78,4,8.74,3,13.58,2,5,137,328.567
3981,45,75.25,7,11.4,2,3.02,7,11.49,5,13.925,8,30.15,11,26.15,11,25.64,7,24.545,10,30.7,1,1.9,6,15.5,0,0,2,5.89,5,18.58,9,23.4,12,41.38,13,39.91,16,59.85,8,30.42,7,33.4,7,19.93,4,8.72,1,2.4,3,8.5,207,562.05
3984,61,89.411,6,12.38,7,12.72,3,5.72,8,15.61,14,28.79,18,44.604,5,11,19,58.5,8,24.925,2,8.5,4,8.97,4,11.02,0,0,4,8.74,9,14.31,8,22.48,7,23.57,14,36.28,4,11.78,8,29.81,19,66.91,12,32.32,4,15.44,9,25.93,257,619.72
3987,36,58.65,1,1.9,4,11.28,1,3.04,1,1.52,7,22.5,4,13.02,1,3.57,2,4.5,1,3.04,0,0,1,3.06,0,0,0,0,2,6.46,2,12.54,1,3.04,3,7.61,6,20.125,2,5.73,0,0,3,10.01,1,4.5,2,5.2,8,27.33,89,228.625
3988,15,20.095,4,10.72,2,6.47,2,8.41,1,1.52,2,4.56,7,23.37,4,18.86,1,1.52,3,14.5,0,0,1,3.04,1,5,1,2.5,1,1.52,0,0,1,3.24,1,2.28,2,4.94,0,0,0,0,3,12.67,2,4.22,2,13.8,4,12.5,60,175.735
3990,0,0,2,4.47,0,0,1,2.28,0,0,1,3.8,0,0,0,0,0,0,1,3.29,0,0,0,0,0,0,1,1.98,0,0,1,9.18,0,0,1,3.12,0,0,2,8.4,1,4.8,0,0,0,0,0,0,0,0,11,41.32
3991,4,5.86,0,0,0,0,0,0,1,3.29,4,7.6,1,1.52,1,2.052,2,6.44,2,5.685,0,0,0,0,0,0,0,0,0,0,0,0,2,6.12,2,4.15,1,1.52,0,0,0,0,2,6,0,0,0,0,2,5,24,55.237
3992,9,16.38,1,4.95,0,0,4,13.3,3,4.56,3,7.99,2,3.65,2,3.99,2,3.72,3,10.2,2,3.52,1,1.52,1,4.935,0,0,0,0,1,5,2,6.52,3,11.15,2,9,1,4.32,2,6.84,6,20.82,1,4.5,1,1.6,1,3.04,53,151.505
3995,95,167.33,3,7.81,8,15.88,23,52.07,16,37.29,27,71.735,39,99.65,16,43.267,16,39.896,25,72.622,10,36.215,12,36.63,19,54.935,3,6.8,12,34.59,9,23.94,21,55.81,19,59.4,43,149.47,17,51.405,12,40.57,27,95.205,14,43.84,14,53.83,17,59.03,517,"1,409.22"
3996,88,161.86,8,19.94,6,14.525,10,20.24,13,38.43,16,42.22,32,83.615,14,31.851,8,28.705,28,77.112,2,3.02,6,11.96,6,11.88,4,6.56,3,8.32,4,14.975,21,56.17,23,62.86,29,102.85,10,34.185,13,44.71,17,70.63,7,24.01,5,16.39,8,25.63,381,"1,012.65"
4000,35,73.804,1,3.01,1,1.52,4,20.9,2,4.56,2,4.41,5,8.2,0,0,0,0,1,2.99,1,1.1,1,2,1,1.52,0,0,0,0,3,13.835,2,3.82,1,1.52,2,4.6,2,4.37,1,3.8,1,3,2,8.6,3,10.035,3,15.35,74,192.944
