Small Unit Installation Postcode,Previous Years (2001-2014) - Installations Quantity,Previous Years (2001-2014) - SGU Rated Output In kW,Jan 2015 - Installations Quantity,Jan 2015 - SGU Rated Output In kW,Feb 2015 - Installations Quantity,Feb 2015 - SGU Rated Output In kW,Mar 2015 - Installations Quantity,Mar 2015 - SGU Rated Output In kW,Apr 2015 - Installations Quantity,Apr 2015 - SGU Rated Output In kW,May 2015 - Installations Quantity,May 2015 - SGU Rated Output In kW,Jun 2015 - Installations Quantity,Jun 2015 - SGU Rated Output In kW,Jul 2015 - Installations Quantity,Jul 2015 - SGU Rated Output In kW,Aug 2015 - Installations Quantity,Aug 2015 - SGU Rated Output In kW,Sep 2015 - Installations Quantity,Sep 2015 - SGU Rated Output In kW,Oct 2015 - Installations Quantity,Oct 2015 - SGU Rated Output In kW,Nov 2015 - Installations Quantity,Nov 2015 - SGU Rated Output In kW,Dec 2015 - Installations Quantity,Dec 2015 - SGU Rated Output In kW,Jan 2016 - Installations Quantity,Jan 2016 - SGU Rated Output In kW,Feb 2016 - Installations Quantity,Feb 2016 - SGU Rated Output In kW,Mar 2016 - Installations Quantity,Mar 2016 - SGU Rated Output In kW,Apr 2016 - Installations Quantity,Apr 2016 - SGU Rated Output In kW,May 2016 - Installations Quantity,May 2016 - SGU Rated Output In kW,Jun 2016 - Installations Quantity,Jun 2016 - SGU Rated Output In kW,Jul 2016 - Installations Quantity,Jul 2016 - SGU Rated Output In kW,Aug 2016 - Installations Quantity,Aug 2016 - SGU Rated Output In kW,Sep 2016 - Installations Quantity,Sep 2016 - SGU Rated Output In kW,Oct 2016 - Installations Quantity,Oct 2016 - SGU Rated Output In kW,Nov 2016 - Installations Quantity,Nov 2016 - SGU Rated Output In kW,Dec 2016 - Installations Quantity,Dec 2016 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4119,784,"2,370.21",5,27.75,1,6,9,44.225,10,40.7,8,37.5,6,24.5,8,33.17,3,12.5,11,58.51,2,11.5,4,17.2,6,31.785,1,15.08,2,11.18,1,6.12,3,11.37,3,14.46,6,26.88,2,10.3,2,10.04,3,17.42,1,5.98,7,56.88,5,46.18,893,"2,947.44"
4120,361,"1,006.79",2,9.3,5,20.22,4,14,3,14,2,1.82,3,10.12,7,32.695,8,46.13,3,13.5,1,5.98,1,5,0,0,1,5,0,0,2,11,3,10.6,2,6.78,3,12.25,4,24.01,1,6.24,2,11.96,3,27.88,5,27.1,1,6.625,427,"1,329.00"
4121,"1,732","4,998.42",14,57.24,15,59.38,25,114.15,12,47.65,10,81.49,13,76.18,23,97.83,15,68.095,21,100.68,9,43.46,16,75.5,9,44.12,10,46.05,8,46.02,16,65.565,9,47.74,7,39,8,42.94,15,73.435,10,34.59,16,87.36,18,83.76,21,107.27,14,83.35,"2,066","6,621.28"
4122,"3,587","10,060.12",23,93.855,21,84.61,24,207.59,26,108.575,25,100.75,27,122.315,32,158.85,27,126.685,34,161.155,17,81.335,30,144.845,19,84.595,13,52.72,17,104.455,19,92.215,11,56.18,16,101.79,15,98.52,17,131.34,12,65.26,18,115.995,29,180.459,22,122.85,27,144.995,"4,108","12,802.06"
4123,"2,072","5,502.78",29,120.04,21,88.53,20,84.67,23,93.005,20,96.45,12,53.09,18,95.445,25,125.05,19,88.52,15,75.53,21,112.81,9,42.07,9,43.34,23,130.04,12,43.85,14,69.13,12,58.1,13,65.66,12,63.09,13,58.18,17,77.855,15,81.011,17,85.97,22,110.37,"2,483","7,464.59"
4124,"2,626","7,838.68",17,76.85,23,98.62,26,118.33,16,72.2,14,76.25,12,49.085,19,108.44,22,107.05,26,133.335,20,106.97,18,89.915,16,78.78,21,112.21,21,109.375,11,48.45,25,140,13,62.7,14,59.245,16,84.12,17,94.29,21,105.96,19,99.295,16,92.285,20,112.225,"3,069","10,074.66"
4125,"1,136","3,335.14",3,7.6,5,26.5,10,45.1,3,14.5,6,26.5,6,22.72,4,13.97,4,19.69,16,91.175,8,44.315,4,23.1,3,14.25,4,24.72,5,50.57,9,48.54,2,9,2,12.24,4,20.77,8,37.975,5,58.21,7,46.98,7,31.96,2,11.7,6,64.04,"1,269","4,101.27"
4127,"2,501","6,946.84",14,56.09,17,91.82,22,78.5,15,66,18,56.291,26,112.285,17,103.36,20,93.355,22,140.13,30,133.395,11,49.2,14,67.405,10,47.605,19,86.355,14,73.865,13,65.97,12,73.915,12,109.88,19,94.77,13,75.765,22,113.53,16,113.115,16,89.15,23,239.99,"2,916","9,178.59"
4128,"1,919","5,402.91",18,75.1,14,67.65,16,68.06,14,63.63,6,25.35,13,66.1,17,69.515,10,47.39,14,76.95,8,31.26,8,41.18,11,63.7,11,60.825,11,53.635,10,50.38,8,38.88,14,85.21,6,33.905,14,79.5,12,65.14,7,35.82,7,75.905,10,55.9,13,75.86,"2,191","6,809.76"
4129,703,"2,108.43",7,30.5,4,20.5,4,20.2,10,52.84,6,22.08,4,16.02,9,47.37,5,18.76,4,17.62,5,27.9,5,28.9,5,43.875,2,11,2,11.61,3,22.98,4,22.07,6,30.6,10,50.98,2,11.62,8,68.14,2,9.05,4,23.68,2,19.5,5,61.37,821,"2,797.60"
4130,"1,020","3,180.72",11,54,6,25.32,16,71.81,4,13.25,8,32.87,7,44.5,16,81.405,12,61.72,11,66.465,11,52.92,4,20.1,6,41.01,13,51.56,5,25.04,5,24.7,6,47.32,7,36.54,7,35.875,7,38.01,7,33.73,7,35.785,7,39.38,10,70.86,5,26.55,"1,218","4,211.44"
4131,820,"2,139.85",4,17.06,8,43.5,13,59.5,3,13.5,5,13.6,10,43.01,16,85.5,8,31.07,8,39.24,5,25.48,11,46.91,7,33.915,9,53.35,2,9,4,12.21,6,28.72,3,16.7,3,24.76,4,25.23,4,22.98,7,43.18,7,26.9,7,60.97,5,119.01,979,"3,035.15"
4132,"2,116","5,422.91",11,35.965,22,100.94,25,111.66,18,81.015,11,46,17,78.6,22,93.33,18,91.79,15,70.355,11,93.63,14,66.17,8,33.64,9,47.37,12,96.56,7,33.66,9,44.39,14,72.665,7,34.08,12,62.04,10,47.515,17,110.66,15,89.71,13,116.03,9,145.46,"2,442","7,226.15"
4133,"1,709","4,617.38",19,66.97,11,42.14,12,54.74,10,40,15,57.5,12,45.71,12,45.88,11,51.81,17,88.12,9,48.82,8,40.14,10,43.835,8,46.79,18,96.185,8,51.43,14,78.245,5,26.07,7,47.1,4,23.415,10,45.76,6,30.195,5,21.085,12,80.27,22,136.915,"1,974","5,926.51"
4151,729,"2,362.44",3,8.8,5,17.35,4,18,7,37.5,8,42.74,5,27.48,3,15.865,6,20.32,3,16.74,6,30.245,9,45.48,4,18.55,6,32.395,6,35.135,1,6.24,7,34.99,5,23.475,7,33.92,3,13.12,7,39.7,5,27.24,7,42.54,5,30.8,8,105.03,859,"3,086.09"
4152,"3,622","10,515.20",22,102.661,37,158.36,30,130.005,22,92.295,35,136.505,32,135.63,43,224.897,24,120.41,21,99.8,23,106.21,18,88.52,25,126.96,14,72.06,22,113.85,22,99.98,15,70.48,23,116.28,13,67.08,16,76.98,20,109.58,19,77.58,15,82.31,41,225.2,32,188.75,"4,206","13,337.58"
4153,494,"1,575.38",0,0,6,31,2,9.57,1,8,4,19,1,5.46,2,11.74,1,6.24,2,12,2,11.42,3,17,0,0,1,6,2,12.235,0,0,1,6,2,22.1,3,12.57,2,9.5,0,0,4,29.14,1,12.48,2,8.38,0,0,536,"1,825.22"
4154,"1,096","3,606.36",8,32.3,9,38.99,13,80.87,12,59.2,14,51.74,7,27.338,7,32.06,14,74.605,12,53.615,9,42.83,8,42.56,11,54.54,3,11.66,7,40.32,7,34.12,7,36.205,9,77.74,9,44.82,4,14.44,6,43.53,8,38.74,10,65.09,9,51.69,8,49.238,"1,307","4,704.60"
4155,170,721.108,1,6,1,6,0,0,1,6,2,14.68,3,16.25,1,1.5,1,6,2,7,1,6,4,21.12,0,0,0,0,0,0,0,0,0,0,0,0,2,25.2,1,7.02,1,6.63,3,20.72,0,0,2,22.14,5,23.32,201,916.688
4156,393,"1,336.83",1,6,5,17.92,2,11,0,0,9,40.65,2,12.5,3,11,3,17.18,5,24.72,4,22.35,1,1.5,4,31.51,4,22.935,3,17,3,9.78,2,10.56,5,36.48,2,18,2,11.48,2,11.1,3,15.14,2,9,6,44.085,10,68.925,476,"1,807.64"
4157,"2,320","6,416.99",20,95.1,17,67.03,18,60.04,22,105.792,10,54.3,15,79.73,24,165.025,21,96.41,21,99.015,14,57.46,19,82.9,15,77.875,9,48.14,18,97.295,16,75.89,7,30,12,64.39,7,40.71,8,64.94,13,90.6,21,113.495,18,128.515,18,93,14,100.845,"2,697","8,405.49"
4158,324,781.722,2,8,6,32.48,3,9.36,5,16.24,2,8.5,3,10.6,2,8,2,7.32,2,8.57,2,9.75,1,5.2,3,16.04,0,0,1,5,1,5.5,2,1.52,2,6.8,2,6.03,0,0,6,23.39,1,3,2,9.88,2,9,3,16.64,379,"1,008.54"
4159,"1,932","5,196.09",21,69.72,17,46.72,30,118.165,14,44.6,14,63.61,11,33.48,14,63.07,11,55.67,14,60.31,12,54.56,20,50.855,12,61.03,2,11,16,83.09,11,45.59,7,32.14,10,48.84,4,16.94,6,28.61,7,26.13,13,71.155,8,31.2,9,68.07,7,39.975,"2,222","6,420.62"
4160,"2,343","6,315.63",23,70.29,24,87.505,14,85,16,72.36,18,87.48,13,48.4,15,70.995,19,109.3,24,109.12,15,59.59,12,49.75,15,75.005,7,32.9,13,64.85,7,28.71,12,57.14,16,80.15,14,80.46,13,70.055,18,84.96,12,65.985,13,68.62,19,78.42,13,136.11,"2,708","8,088.78"
4161,"2,148","5,622.91",13,48.62,15,53.08,14,48.1,16,73.87,23,80.95,14,66.13,12,74.265,19,100,10,40.72,11,46.9,4,15.74,5,23.94,9,35.14,11,42.21,12,43.11,7,30.28,4,16.98,8,38.25,9,44.16,8,34.76,11,55.35,9,57.04,10,51.96,14,90.91,"2,416","6,835.38"
4163,"1,534","4,239.16",16,66.81,24,94.16,25,101.39,7,32,12,42.93,12,46.85,15,68.16,11,73.41,19,77.395,7,31.38,10,53.63,7,36.61,7,26.115,13,45.005,12,106.755,10,55.075,10,48.27,8,63.56,9,37,6,37.9,8,97.05,11,74.865,9,64.14,6,29.545,"1,808","5,649.16"
4164,"1,736","5,135.07",12,45.79,21,93.04,15,66.94,16,105.285,13,59.08,12,55.75,21,93.16,11,55.685,24,111.775,15,66.78,14,56.81,12,60.922,9,55.73,11,51.63,11,44.44,9,46.41,12,60.64,9,51.65,4,24.17,13,65.345,15,72.24,21,122.705,17,83.635,20,96.195,"2,073","6,780.88"
4165,"4,813","12,392.98",30,121.9,45,214.605,46,186.18,33,105.715,45,206.38,45,199.41,59,244.16,45,220.91,48,231.17,31,142.85,28,129.27,28,127.16,26,118.97,28,122.36,32,155.83,30,153.89,25,126.67,17,70.085,22,111.74,36,177.46,26,143.165,27,142.735,30,153.76,28,155.005,"5,623","16,154.36"
4169,317,984.591,0,0,3,15.68,3,16,3,18,2,11.26,1,5.98,4,19.53,4,39.5,6,26.09,2,6.6,2,11.2,3,24.82,3,15.4,3,17.295,2,10.92,3,12.65,1,5.2,2,16.12,4,15.58,1,1.56,1,2.2,2,20.04,1,6.54,6,77.04,379,"1,379.80"
4170,"1,330","4,175.00",10,34.52,11,56.44,9,42.9,8,27.42,9,36.9,13,59.74,25,124.245,11,91.88,10,48.28,4,22.44,12,51.21,11,63.575,8,36.59,8,29.19,9,47.23,7,30.475,8,39.61,8,36.25,9,50.64,17,81.48,8,41.64,6,55.33,17,91.855,21,136.26,"1,589","5,511.10"
4171,770,"2,418.84",7,34.6,8,34.99,11,58.73,11,51.92,6,31.8,9,52.12,11,54.72,13,63.79,16,82.14,5,28.42,14,85.08,10,56.96,3,14.18,6,49.505,4,18.52,9,47.28,12,38.4,7,70.795,5,27.76,3,15.6,10,56.155,6,41.73,10,76.62,11,65.215,977,"3,575.87"
4172,344,"1,073.83",3,12.2,1,1.5,2,9.48,8,39.46,3,11.06,2,9,5,25.53,3,18.29,3,12.855,3,15.92,5,126.8,6,33.44,4,18.945,0,0,2,7.6,2,12.74,1,5,3,12.21,0,0,3,15.69,4,21.05,1,5,2,105.09,1,4.16,411,"1,596.85"
4173,935,"2,524.60",4,14.51,11,48.3,8,24.88,3,9.5,7,32.24,9,44.5,8,33.8,4,16.8,9,41.18,10,37.7,5,47.74,4,21.52,5,15.03,11,56.27,6,30.45,1,6,10,54.92,3,28.36,5,28.195,4,36.995,7,69.73,3,30.27,6,37.655,9,38.66,"1,087","3,329.80"
4174,276,807.42,2,8.26,1,10,4,28,2,10.12,2,4.02,1,3,5,22.9,2,11,3,12.04,5,42.78,1,4.16,2,30,2,5.8,1,6,2,46,3,109.2,0,0,0,0,1,1.56,1,20.8,0,0,1,5.98,4,21.36,2,11.96,323,"1,222.36"
4178,"2,314","6,122.86",21,100.7,15,59.04,15,63.925,10,40.06,18,95.29,18,59.815,14,92.99,8,35.82,16,141.545,20,84.355,19,90.04,10,50.28,8,35.68,18,73.875,22,94.115,10,46.185,9,37.23,11,41.82,10,80.41,11,78.77,16,60.62,9,44.11,12,72.495,14,149.2,"2,648","7,851.23"
4179,"1,888","4,892.52",16,70.04,18,72.33,21,92.34,13,47.31,10,29.678,11,42.5,11,54.84,10,38.475,21,97.305,12,50.79,11,40.18,6,26.33,8,45.2,11,67.33,11,52.86,14,63.36,11,49.135,10,35.155,13,64.66,15,73.41,7,43.2,4,23.48,16,91.148,9,50.725,"2,177","6,214.30"
4183,308,751.784,1,3,4,14.78,3,10,0,0,1,6,0,0,3,6.6,3,12.8,4,4.6,6,20.695,1,5,1,4.8,0,0,1,6,2,12.36,3,11.42,2,6.4,0,0,3,6.12,0,0,3,28.6,6,62.79,1,5.12,3,48.75,359,"1,027.62"
4184,"1,354","2,787.43",8,23.85,6,13.67,11,36.36,7,24.35,10,40.46,13,53.535,14,49.05,10,55.53,10,36.175,6,34.78,7,21.35,5,22.66,7,27.36,7,25.4,10,31.46,3,14.86,8,33.66,11,46.4,5,29.13,6,31.55,6,28.05,7,32.16,5,18.48,18,82.13,"1,554","3,599.84"
4205,670,"1,507.53",5,12,2,5.5,2,5.4,1,1.5,4,14.89,1,3,6,24.38,3,8.37,5,23.26,5,18,2,7.095,2,12.48,2,7.24,4,16.84,3,10.33,1,4.16,3,10.72,3,11.7,1,3.12,2,11.08,5,20.9,3,17.37,5,29.8,3,17.55,743,"1,804.21"
4207,"5,401","15,186.91",35,139.58,54,267.74,45,158,53,354.825,43,188.27,37,308.325,62,371.89,42,211.615,45,234.9,43,285.5,42,233.11,28,152.025,34,178.37,38,211.96,32,162.16,39,190.555,37,206.06,45,285.75,35,178.83,35,180.1,38,328.965,30,162.78,44,362.57,62,370.445,"6,399","20,911.23"
4208,"2,083","5,831.99",19,85.9,19,76.38,16,73.87,13,64.64,14,50.9,24,125.07,20,105.895,12,55.26,22,105.16,16,177.98,13,61.93,14,63.355,17,83.29,10,54.12,12,59.75,18,97.28,14,60.885,19,112.32,10,48.265,14,61.89,22,134.97,8,69.045,24,131.27,28,153.865,"2,481","7,945.28"
4209,"2,961","9,052.05",33,228.865,40,207.59,44,190.455,28,132.29,37,191.72,53,242.119,57,298.5,35,162.35,36,189.37,20,151.905,28,136.29,31,164.44,17,158.46,16,61.16,29,206.98,21,115.875,29,155.945,25,145.28,25,119.525,35,208.01,28,234.95,31,170.92,47,369.405,47,275.59,"3,753","13,570.05"
4210,"2,042","6,189.00",14,59.97,12,47.99,23,95.62,26,122.95,9,39,27,128.78,21,103.87,21,115.89,19,99.24,25,126.485,15,75.68,16,86.12,12,53.17,24,131.135,18,87.705,10,50.54,19,126.16,8,41.06,17,147.41,12,68.39,20,108.88,16,95,34,199.38,31,191.06,"2,491","8,590.48"
4211,"5,815","17,277.82",55,362.94,38,164.3,59,270.53,54,232.025,54,302.735,58,324.865,60,279.952,55,308.4,45,250.005,47,229.47,45,247.57,40,215.49,45,233.585,36,166.92,39,177.695,30,232.46,44,257.905,35,166.02,33,147.745,68,299.505,53,265.185,53,267.65,71,436.719,58,470.89,"6,990","23,588.38"
4212,"2,846","8,588.75",26,123.3,23,100.5,42,180.135,29,145.58,20,90.88,21,105.9,39,192.83,23,114.93,30,154.1,35,178.29,24,129.76,27,144.275,20,105.875,26,153.125,24,128.68,23,115.465,17,118.64,23,170.03,32,175.35,33,223.202,25,131.84,41,264.195,36,250.135,51,333.27,"3,536","12,419.03"
4213,"3,211","9,850.23",20,98.96,32,166.25,31,144.125,29,120.105,34,183.07,27,138.28,34,168.17,28,135.005,29,153.215,24,116.44,20,102.25,24,109.7,20,214.105,23,125.26,17,115.865,29,165.37,16,90.83,16,110.33,15,89.325,15,113.24,15,76.99,21,121.105,29,191.87,22,131.905,"3,781","13,031.99"
4214,"3,882","11,414.37",21,112.865,28,104.53,32,163.624,26,120.32,25,115.29,39,222.127,47,229.73,23,127.32,24,109.33,27,118.12,22,111.81,27,201.83,15,176.1,17,86.17,19,110.395,18,114.745,26,182.175,22,116.93,23,252.7,29,259.99,17,115.07,23,145.706,30,218.44,43,340.485,"4,505","15,270.18"
4215,"1,989","5,461.24",15,81.12,11,49.96,19,80.17,16,67.44,21,221.34,13,73.16,16,73.56,13,59.75,14,68.99,15,71.45,9,36.3,13,68.75,8,33.48,6,57.08,11,123.235,12,85.26,15,126.1,11,62.01,11,145.94,15,161.06,7,32.02,9,117.095,17,127.595,14,83.872,"2,300","7,567.98"
4216,"3,281","8,864.50",23,97.355,24,114.46,27,132.23,34,160.92,17,86.63,30,150.96,23,109.24,22,114.625,20,89.23,17,77.76,20,92.25,22,133.04,18,80.895,18,89.79,21,102.79,25,129.195,22,106.285,21,108.565,18,81.56,19,96.12,22,118.07,24,116.31,26,156.6,26,162.375,"3,820","11,571.75"
4217,"1,653","5,326.02",14,71.54,8,36.56,20,97.2,13,67.86,17,75.4,17,78.2,19,112.14,8,43.205,9,45.024,16,83.36,15,93.6,16,78.51,10,60.73,9,51.92,7,38.06,18,121.88,11,71.725,12,71.2,12,72.475,8,58.63,13,75.68,13,148.04,15,88.86,28,228.367,"1,981","7,296.19"
4218,"2,203","6,655.90",14,104.53,15,74.995,20,105.575,11,53.14,10,58.42,16,63.76,28,148.8,18,92.275,13,63.625,17,83.49,17,86.015,11,63.18,14,81.65,18,90.6,9,44.605,17,104.37,18,118.325,14,75.62,11,74.88,16,89.195,16,83.035,19,133.3,21,118.665,23,144.9,"2,589","8,812.85"
4219,14,60.825,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.07,0,0,0,0,17,86.895
4220,"2,388","6,902.96",16,58.87,19,211.23,30,209.92,9,51.45,22,92.63,14,72.885,27,121.95,15,111.02,18,95.96,24,103.055,16,111.85,21,222.57,7,27.3,13,60.22,19,93.04,23,122.7,15,73.425,18,138.91,19,136.575,11,86.94,31,199.77,16,120.535,26,161.795,22,190.855,"2,839","9,778.41"
4221,"2,674","6,910.01",10,38.989,20,76.2,14,51.36,21,91.01,16,67.58,14,65.025,16,66.6,19,80.29,10,50.955,13,63.31,15,69.66,14,78.55,11,55.76,15,67.64,16,68.42,18,88.415,11,58.5,11,78.32,17,98.24,16,84.91,17,90.89,11,46.075,17,85.21,21,109.365,"3,037","8,641.29"
4223,"1,620","4,636.98",4,19.8,10,39.03,12,46.17,10,48.06,12,57.15,9,41.88,33,139.08,11,55.785,12,66.74,8,34.105,17,77.645,9,43.655,8,35.01,8,52.735,11,52.18,9,39.815,6,29.38,5,23.47,9,87.97,8,56.75,6,30.34,8,48.25,13,98.095,9,47.03,"1,867","5,907.11"
4224,397,"1,012.98",4,15.25,2,6.21,2,6.25,0,0,6,28,2,16.5,3,111.35,6,27.25,4,50.5,4,11.18,0,0,2,6.19,2,5.5,1,5.72,2,9.12,3,27.04,0,0,1,3.12,6,32.2,2,9.24,4,24.315,0,0,2,11.92,3,15.35,458,"1,435.19"
4225,171,517.658,4,22.28,0,0,1,3,2,8,2,8.2,1,5,1,5,1,5,1,6,3,9.5,0,0,0,0,1,5.5,0,0,1,3.15,0,0,0,0,1,20,2,12.22,1,1.5,1,24.3,2,6.98,3,13.02,2,37.44,201,713.748
4226,"2,761","7,756.42",16,78.54,15,56.625,28,161.405,19,100.23,26,119.7,28,126.04,36,170.785,35,191.165,16,79.65,24,124.085,19,98.46,23,130.105,16,107.65,20,93.52,14,76.21,15,69.17,14,71.885,21,98.125,14,72.38,14,78.38,21,94.83,17,83.32,18,104.99,29,249.715,"3,259","10,393.38"
4227,"1,638","4,423.40",15,71.16,13,48.22,15,73.7,11,60.71,11,49.86,19,79.9,23,123.73,14,75.325,16,68.96,8,41.26,12,63.365,12,62.02,8,46.45,17,77.94,14,98.095,17,68.75,11,59.47,10,44.715,19,105.3,14,81.27,11,56.84,9,46.46,22,125.7,17,100.035,"1,976","6,152.63"
4228,673,"2,245.80",2,4.765,4,15.5,4,22.18,5,25.9,3,12,5,19,6,33.485,1,2.4,3,23.1,2,12.24,2,12.22,1,5.2,4,22.6,6,26.19,3,18.1,6,30.695,4,22.48,8,46.333,6,50.99,2,15.4,8,44.12,9,51.54,10,64.59,6,38.34,783,"2,865.16"
4230,8,27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33.88
4237,1,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92
4270,576,"1,836.93",4,15.2,10,33.12,3,10,3,16,8,39.5,2,10,5,23.48,3,13.7,6,34.85,7,34.64,3,16.29,3,15.1,5,25.72,7,33.22,4,37.88,3,14.74,6,31.92,3,12.8,6,33.64,1,10.14,6,39.945,6,36.165,4,27.38,5,29.08,689,"2,431.44"
4271,302,707.013,2,11,3,15,3,15.5,1,6.6,3,15.26,2,8.2,3,16.5,2,9.5,4,16.72,4,18.64,2,11.98,0,0,0,0,1,5.46,0,0,2,7.98,0,0,0,0,1,2.5,0,0,0,0,0,0,2,15.045,1,6,338,888.898
4272,627,"1,737.30",2,9.5,2,11,6,19.5,4,13.5,6,29.88,4,11.3,9,68.87,5,25.76,9,51.205,7,28.18,6,35.4,6,26.66,2,8.08,4,21.715,1,15.6,5,33.34,2,13.155,7,37.905,5,46.12,6,31.45,6,32.9,6,38.805,5,21.58,14,77.65,756,"2,446.35"
4275,434,"1,387.77",3,13,5,17.52,1,3,2,21,3,13.4,1,1.75,7,92.2,2,13,3,11.6,0,0,1,6,3,8.58,3,11.36,5,23.28,1,5.72,4,19.85,1,6.12,7,43.86,3,12.48,0,0,3,13.79,5,26.37,5,26.57,4,25.3,506,"1,803.52"
4276,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3
4280,"2,254","6,996.73",16,70.32,21,99.64,22,92.275,16,72.41,15,70.5,23,123.92,20,156.78,25,121.55,35,178.886,15,72.52,20,101.38,15,69,10,42.59,20,100.9,20,87.15,14,84.18,20,104.95,14,72.28,21,111.59,15,73.73,12,42.385,22,103.36,21,97.425,31,193.585,"2,717","9,340.04"
4285,"2,454","7,973.97",18,71.26,27,116.81,13,77.17,17,69.7,17,100.6,17,85.355,28,128.29,15,80.04,21,115.33,22,105.3,26,154.235,12,125.7,16,84.02,16,68.72,20,79.59,13,70.365,23,153.145,26,156.06,9,59.1,19,92,10,55.945,21,108.64,23,116.695,30,180.305,"2,913","10,428.34"
4287,75,223.02,0,0,1,6,4,16.32,0,0,0,0,2,11.24,0,0,0,0,0,0,0,0,1,6,0,0,1,5.5,1,6.2,1,5,0,0,1,6,1,3.12,0,0,1,5.98,1,5.4,0,0,1,6.24,1,5.2,92,311.22
4300,"4,621","13,090.44",38,153.37,57,230.24,39,175.16,41,181.365,41,168.662,39,165.84,52,206.5,44,226.86,52,248.11,45,214.52,34,154.265,38,166.5,17,74.13,44,224.45,37,171.12,21,101.03,38,229.64,39,225.43,32,299.71,33,151.97,34,189.74,28,244.09,48,317.09,51,325.09,"5,563","17,935.33"
4301,"2,243","6,078.39",13,48.79,15,64.71,13,51.775,10,45.36,21,97.77,17,73.94,21,86.65,21,95.355,16,68.52,16,60.25,12,51.75,14,69.47,10,42.4,11,55.04,10,48.76,16,74.86,19,118.5,11,147.775,12,52.6,14,72.1,15,74.5,14,73.53,18,101.545,11,53.02,"2,593","7,807.36"
4303,286,678.863,0,0,0,0,1,3,1,5,0,0,2,8,2,4.5,1,3.64,1,6.36,2,7,0,0,1,6.12,3,12.75,7,35.65,1,6,3,14.97,1,2.5,3,15.4,3,14.53,0,0,3,13.82,1,2.08,2,18.53,0,0,324,858.713
4304,"1,556","4,023.83",8,30.46,7,31.44,17,63.16,9,33.5,24,65.75,18,58.715,18,54.11,7,33.24,5,20.64,5,24.26,5,46.875,2,7.12,5,22.68,13,60.755,11,63.07,11,49.995,3,13.7,6,28.285,10,45.73,6,29.5,9,53.28,4,20.86,5,29.185,12,130.91,"1,776","5,041.05"
4305,"5,987","16,001.84",38,156.9,31,139.56,49,170.58,33,139.54,36,149.235,35,160.22,55,263.43,41,221.03,47,248.975,28,115.36,41,205.2,24,108.595,16,96.88,32,157.765,23,108.3,19,85.42,22,111.145,34,158.665,29,154.14,38,192.8,30,170.18,19,115.08,28,170.95,38,260.315,"6,773","19,862.10"
4306,"4,976","15,502.97",30,129.23,32,155.645,38,154.86,35,176.98,34,153.28,34,136.96,41,199.5,37,204.135,43,197.75,32,165.75,32,133.25,40,236.14,23,113.09,30,141.95,29,140.6,30,160.915,27,108.54,46,273.39,36,205.16,34,200.715,31,143.19,22,128.3,44,225.73,50,277.335,"5,806","19,665.36"
4307,214,742.744,0,0,3,10,2,10,1,6.5,1,5,0,0,2,7.5,2,12.76,1,3.5,4,26.78,2,17,1,6.24,2,10.5,1,6,2,8.4,2,9.12,1,3.12,2,28.8,2,7.3,1,2.04,2,11.22,1,6.05,1,5.13,0,0,250,945.704
4309,392,"1,216.38",5,14.22,6,29.16,3,9,2,6.5,1,9.36,3,15.5,5,21.08,2,10.5,2,19,3,17.6,8,82.04,2,10.72,2,11.5,3,42.465,5,26.21,5,20.28,1,3.06,0,0,0,0,1,5.1,4,15.33,3,16.45,2,11.32,3,20.54,463,"1,633.32"
4310,905,"2,608.66",4,19.98,1,6,2,7.75,3,10.58,4,12.3,6,25.36,7,24.72,8,76.18,6,27.46,9,64.28,11,58.32,2,6.75,5,20.98,2,9.8,6,30.06,3,13.26,6,47.78,1,5,2,12.05,6,27.655,5,27.625,7,24.93,8,37.77,10,52.15,"1,029","3,257.40"
4311,"1,341","4,060.59",12,47.77,11,48.7,10,39.2,6,28,10,45.74,13,63.42,24,93.11,9,32.12,15,66.63,11,51.56,8,50.7,18,106.975,10,43.95,9,56.48,9,56.28,7,29.415,12,67.85,8,57.78,9,37.085,10,66.67,8,46.955,8,45.47,9,102.065,8,81.74,"1,595","5,426.25"
4312,506,"1,428.61",5,22,4,13.84,2,11,5,17.45,5,26,2,7.59,6,19.62,10,40.64,8,39.18,6,31.12,2,11.32,3,25.24,5,23.38,1,3,1,4.16,1,5,4,15.9,3,17.34,3,18.05,3,11.57,3,13.92,1,5.72,2,3.67,1,5.1,592,"1,820.42"
