Small Unit Installation Postcode,Previous Years (2001-2015) - Installations Quantity,Previous Years (2001-2015) - SGU Rated Output In kW,Jan 2016 - Installations Quantity,Jan 2016 - SGU Rated Output In kW,Feb 2016 - Installations Quantity,Feb 2016 - SGU Rated Output In kW,Mar 2016 - Installations Quantity,Mar 2016 - SGU Rated Output In kW,Apr 2016 - Installations Quantity,Apr 2016 - SGU Rated Output In kW,May 2016 - Installations Quantity,May 2016 - SGU Rated Output In kW,Jun 2016 - Installations Quantity,Jun 2016 - SGU Rated Output In kW,Jul 2016 - Installations Quantity,Jul 2016 - SGU Rated Output In kW,Aug 2016 - Installations Quantity,Aug 2016 - SGU Rated Output In kW,Sep 2016 - Installations Quantity,Sep 2016 - SGU Rated Output In kW,Oct 2016 - Installations Quantity,Oct 2016 - SGU Rated Output In kW,Nov 2016 - Installations Quantity,Nov 2016 - SGU Rated Output In kW,Dec 2016 - Installations Quantity,Dec 2016 - SGU Rated Output In kW,Jan 2017 - Installations Quantity,Jan 2017 - SGU Rated Output In kW,Feb 2017 - Installations Quantity,Feb 2017 - SGU Rated Output In kW,Mar 2017 - Installations Quantity,Mar 2017 - SGU Rated Output In kW,Apr 2017 - Installations Quantity,Apr 2017 - SGU Rated Output In kW,May 2017 - Installations Quantity,May 2017 - SGU Rated Output In kW,Jun 2017 - Installations Quantity,Jun 2017 - SGU Rated Output In kW,Jul 2017 - Installations Quantity,Jul 2017 - SGU Rated Output In kW,Aug 2017 - Installations Quantity,Aug 2017 - SGU Rated Output In kW,Sep 2017 - Installations Quantity,Sep 2017 - SGU Rated Output In kW,Oct 2017 - Installations Quantity,Oct 2017 - SGU Rated Output In kW,Nov 2017 - Installations Quantity,Nov 2017 - SGU Rated Output In kW,Dec 2017 - Installations Quantity,Dec 2017 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4062,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
4063,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25
4064,487,"1,654.85",5,21.24,4,18.64,3,16.64,1,5.775,1,5,3,20.335,4,33.14,6,45.72,4,22.42,3,8.72,5,29.105,6,41.705,3,15.54,4,17.96,5,25.4,3,17.64,6,38.055,12,100.875,6,45.36,3,25.682,6,49.135,9,62.515,12,69.39,6,49.52,607,"2,440.36"
4065,633,"1,976.33",2,8.32,7,45.53,4,23.16,9,44.32,2,7,6,30.75,2,11.7,3,23.06,6,31.125,2,13.97,6,31.36,6,147.137,2,11.825,3,25.74,7,45.55,4,20.69,9,52.765,2,11.52,8,42.145,8,44,4,22.63,12,87.844,11,73.15,10,85.19,768,"2,916.81"
4066,562,"1,968.27",3,108.28,3,11.84,5,22.475,4,14.7,3,17.89,6,43.47,4,23.22,3,21.98,2,8.54,4,20.78,4,23.555,7,136.615,5,31.535,4,20.24,8,38.95,8,48.48,4,22.28,7,52.23,5,126.945,3,18.07,10,74.43,9,51.575,6,24.78,5,27.535,684,"2,958.66"
4067,294,980.06,2,11,3,14.26,1,5.2,3,40.16,3,12.58,4,22.16,0,0,2,8.73,3,20.69,2,27.21,1,5.985,2,11.981,4,20.66,5,25.13,3,12.96,4,19.44,2,10.16,4,24.76,3,18.16,3,19.635,6,49.126,12,62.805,10,57.95,6,74.735,382,"1,555.54"
4068,"1,102","3,674.17",7,36.43,9,33.58,2,10.57,6,28.62,10,56.14,5,24.1,6,33.17,7,35.57,7,33.5,3,17.76,13,68.875,8,147.61,4,20.8,14,74.05,12,69.245,10,63.15,11,67.555,9,48.265,11,61.683,11,72.821,12,77.215,8,52.915,12,82.955,11,81.5,"1,310","4,972.25"
4069,"3,336","11,476.86",18,104.52,22,110.58,19,98.4,16,101.7,14,71.82,25,124.01,25,148.545,25,126.025,28,169.28,25,148.81,38,243.65,39,235.715,19,123.57,29,182.94,24,152.226,22,132.835,24,141.439,33,222.586,23,136.285,37,225.245,41,264.945,44,326.67,53,365.222,51,331.055,"4,030","15,764.93"
4070,"1,441","4,561.03",10,53.135,8,37.67,8,38.715,7,37.31,8,38.5,4,24.585,7,34.38,8,40.66,7,41.28,12,73.515,11,56.985,15,79.885,6,30.655,8,44.535,8,33.48,8,42.84,8,46.085,6,31.26,11,79.23,10,64.335,11,55.34,21,140.785,18,130.803,15,93.62,"1,676","5,910.62"
4073,"1,195","4,020.42",2,6.86,12,166.37,8,45.86,2,8.26,8,63.205,4,17.25,5,29.145,2,12.05,9,45.94,7,55.225,5,49.17,3,17.42,2,12.785,13,89.02,6,32.745,6,35.3,6,127.913,11,78.395,7,61.535,7,40.515,7,47.94,10,96.235,10,175.645,9,56.955,"1,356","5,392.15"
4074,"3,128","9,765.20",12,60.955,14,74.262,14,81.16,18,94.76,18,92.475,13,76.85,16,79.245,8,42.19,10,107.49,7,39.445,13,68.115,18,88.09,16,72.54,16,140.835,19,122.074,18,196.985,23,126.68,32,232.435,34,206.125,16,96.045,18,100.42,32,278.91,21,134.07,21,135.02,"3,555","12,512.37"
4075,"1,845","5,542.89",9,46.45,10,51.485,10,53.615,6,33.98,11,98.17,7,34.71,9,70.54,11,63.835,11,63.57,5,26.36,18,89.5,15,80.77,11,86.965,12,69.4,7,46.41,13,65.805,19,103.323,17,104.05,15,101.01,16,128.69,15,85.69,11,58.305,20,115.94,19,117.08,"2,142","7,338.54"
4076,536,"2,089.54",4,36.24,3,26.2,2,7.84,3,110.74,1,6.48,3,11.26,5,88.36,2,27.48,3,44.6,3,87.465,7,59.99,5,136.58,8,59.685,3,35.96,6,106.1,2,9.72,5,63.88,4,113.98,3,46.62,3,112.49,7,25.34,2,190.825,2,104.775,5,296.48,627,"3,898.63"
4077,"2,774","7,838.80",12,62.5,10,50.72,13,55.82,15,68.545,11,48.515,10,144.78,6,34.96,7,37.97,16,74.76,12,84.83,20,107.53,16,77.3,13,61.15,19,93.71,16,87.345,12,55.565,8,42.37,8,52.9,13,61.025,16,86.14,14,104.65,14,87.37,19,143.87,21,303.185,"3,095","9,866.31"
4078,"2,876","8,508.16",12,60.62,13,65.49,7,35.56,16,82.015,13,70.945,13,68.47,6,33.935,12,66.58,14,63.16,11,51.08,19,100.18,15,79.255,9,47.83,12,67.08,19,98.315,13,67.785,12,61.99,10,50.495,28,166.705,18,90.43,14,73.635,23,127.135,22,141.51,15,86.47,"3,222","10,364.83"
4101,748,"2,396.29",1,2.08,5,35.94,4,18.08,4,26.41,4,29.715,3,48.18,3,29.03,3,18.63,6,36.74,8,43.99,7,90.25,7,133.44,1,5.83,8,38.78,6,18.93,6,35.635,9,168.2,3,21.38,6,39.082,4,44.645,7,52.12,9,163.65,9,58.85,7,137.91,878,"3,693.79"
4102,362,"1,238.04",5,20.545,2,5.06,4,16.44,2,7.59,2,27.95,0,0,3,19.78,2,12.48,3,16.295,4,43.26,2,9.38,3,45.46,4,32.715,0,0,1,6,1,10.26,0,0,2,9.475,2,19.65,1,5.13,3,19.135,2,15.54,3,22.765,2,11.775,415,"1,614.73"
4103,801,"2,293.83",5,19.98,6,30.33,10,65.14,4,9.215,6,24.51,5,16.84,2,17.045,5,13.14,6,26.26,6,26.46,7,29.94,6,31.849,6,30.86,8,45.509,2,12.46,10,26.42,5,19.865,6,33.76,1,8.64,5,48.43,5,45.24,10,56.315,9,43.62,8,45.12,944,"3,020.78"
4104,341,"1,103.44",2,7.2,2,10.2,1,1.5,0,0,2,10.825,2,7.12,5,57.51,2,8,5,24.69,1,1,4,26.02,3,14.75,0,0,5,26.79,5,25.725,5,41.76,5,29.135,5,25.36,2,12.025,6,44.865,3,12.16,3,24.02,5,45.12,8,93.02,422,"1,652.23"
4105,921,"2,839.66",1,2.08,6,21.64,10,59.74,5,15.73,9,39.535,6,29.21,6,55.465,4,26.62,2,36.79,6,83.72,7,32.05,10,56.555,9,48.1,4,22.62,6,33.37,5,24.28,8,51.51,5,33.23,11,77.135,4,43.151,8,139.59,4,22.28,17,101.114,7,36.735,"1,081","3,931.91"
4106,163,845.075,2,6.5,1,39.75,1,5.98,5,32.92,1,6.12,0,0,0,0,1,16.12,0,0,1,5.2,1,5.2,1,13,1,5.94,1,4.16,2,12.48,1,5.12,3,50.14,2,139.59,2,32.32,2,38.7,2,17.04,1,5.4,4,58.93,0,0,198,"1,345.69"
4107,578,"1,882.35",1,5.1,2,9.79,5,31.89,3,19,5,20.6,4,47.745,1,5.04,2,11.98,6,29.94,3,27.61,2,9.865,5,122.11,3,25.72,4,22.32,5,51.69,5,29.26,4,14.64,5,34.76,4,24.6,2,9,9,63.29,4,16.26,7,42.31,5,29.07,674,"2,585.94"
4108,650,"2,490.71",4,15.8,4,15.25,2,11.44,2,37.98,1,3.3,3,6,2,17.72,4,29.46,7,55.06,4,21.65,4,18.7,10,76.7,4,19.76,4,28.7,2,16.14,5,55.52,3,18.16,3,48.42,4,59.16,4,87.475,6,129.85,4,18.74,9,119.8,7,62.64,752,"3,464.13"
4109,"4,905","14,438.66",16,94.025,24,120.68,18,76.55,20,101.455,12,61.515,17,83.29,21,114.92,17,85.08,18,98.45,20,113.44,29,145.31,23,134.01,20,136.465,18,86.63,12,62.065,18,96.105,19,116.68,27,156.855,29,179.73,21,125.94,25,149.585,16,141.415,26,156.97,19,140.46,"5,390","17,216.29"
4110,"1,170","4,138.62",2,6.54,4,55.06,2,12.24,6,30.595,0,0,7,45.36,8,39.5,5,34.66,5,59.985,6,23.3,9,131.11,14,289.925,4,20.16,6,32.19,8,104.41,14,193.635,7,39.93,9,44.79,18,249.26,12,81.65,11,72.76,11,106.82,15,173.33,15,243.87,"1,368","6,229.70"
4111,103,306.314,0,0,1,4.8,0,0,1,6.24,0,0,0,0,0,0,1,5.1,0,0,0,0,1,20.8,0,0,1,5.865,0,0,3,13.95,0,0,1,6.48,3,19.6,1,6.6,0,0,0,0,1,6.325,0,0,1,5.4,118,407.474
4112,"1,030","2,985.20",5,18.66,4,14.6,5,23.46,4,21.22,4,23.7,2,17.8,5,27.03,6,31.87,6,56.84,4,23.38,8,43.43,14,78.445,4,17.94,7,41.99,15,81.755,7,40.175,10,49.93,7,46.84,7,42.035,9,69.36,6,33.795,2,16.53,12,65.665,7,33.285,"1,190","3,904.94"
4113,"3,220","9,225.29",10,46.75,15,69.35,13,67.93,3,14.55,10,38.94,12,69.34,17,65.55,9,39.7,6,33,8,40,19,107.32,27,191.75,10,47.11,12,60.06,16,103.745,10,58.24,14,75.275,10,49.8,18,97.955,20,125.195,15,236.025,20,201.505,12,72.515,15,91.105,"3,541","11,228.00"
4114,"2,037","5,614.88",8,42.66,7,40.6,11,69.46,7,23.32,13,67.96,13,63.59,12,86.17,11,58.855,9,53.75,11,108.35,6,51.63,2,8.345,3,8.74,7,30.495,13,76.47,7,35.41,12,76.065,7,30.95,9,49.94,8,42.5,6,27.75,11,162.83,10,72.275,8,69.18,"2,248","6,972.17"
4115,"2,617","8,130.08",7,34.34,6,24.68,12,51.42,9,45.53,11,58.325,11,53.125,8,41.345,8,36.33,15,76.04,10,54.54,21,126.485,18,165.295,14,69.595,12,61.56,10,59.015,14,81.91,15,75.425,9,61.065,10,50.305,7,39.965,16,90.265,12,66.32,18,108.355,12,65.855,"2,902","9,727.17"
4116,"3,383","10,030.37",8,41.66,11,58.46,6,25.94,14,77.57,11,58.98,14,73.68,11,52.44,14,65.68,14,90.075,13,65.885,17,90.63,16,93.35,11,62.235,18,95.675,16,83.36,10,60.85,10,55.7,16,94.925,18,114.31,18,98.245,18,99.235,15,100.525,23,129.14,19,109.705,"3,724","11,928.62"
4117,150,401.315,2,10.7,2,11.62,1,6.24,0,0,0,0,3,12.53,2,10.92,2,31.98,1,5.94,0,0,3,15.55,1,28.62,4,73.56,2,67.62,0,0,0,0,1,6.24,0,0,4,18.725,3,92.86,1,5.2,1,5.4,1,5.4,3,16.28,187,826.7
4118,"3,712","10,907.80",13,68.42,28,123.675,19,100.32,16,72.83,15,91.415,13,84.86,23,124.515,21,124.46,20,93.985,27,130.885,35,195.795,20,100.22,15,86.02,33,185.81,20,117.54,16,96.265,19,97.165,17,95.63,27,171.065,28,157.015,25,145.96,26,148.3,28,160.415,16,107.03,"4,232","13,787.40"
4119,857,"2,715.55",1,15.08,2,11.18,1,6.12,3,11.37,3,14.46,6,26.88,2,10.3,2,10.04,3,17.42,1,5.98,7,56.88,5,46.18,3,86.58,1,6.16,10,87.645,5,38.46,4,65.585,5,44.21,2,86.28,10,94.565,3,17.275,7,70.675,5,73.85,4,24.53,952,"3,643.25"
4120,400,"1,179.56",1,5,0,0,2,11,3,10.6,2,6.78,3,12.25,4,24.01,1,6.24,2,11.96,3,27.88,5,27.1,1,6.625,0,0,1,5.94,6,38.93,4,23.785,3,21.01,5,30.8,5,27.01,2,13.4,5,45.12,3,20.27,3,21.575,4,35.66,468,"1,612.50"
4121,"1,914","5,864.20",10,46.05,8,46.02,16,65.565,9,47.74,7,39,8,42.94,15,73.435,10,34.59,16,87.36,18,83.76,21,107.27,14,83.35,15,74.285,14,75.69,13,71.64,11,68.16,22,132.66,18,92.785,13,142.025,25,131.825,10,63.179,15,106.025,14,78.175,23,150.85,"2,259","7,808.58"
4122,"3,892","11,535.28",13,52.72,17,104.455,19,92.215,11,56.18,16,101.79,15,98.52,17,131.34,12,65.26,18,115.995,29,180.459,22,122.85,27,144.995,11,53.32,16,92.86,20,110.865,18,136.16,22,160.205,24,240.12,25,149.825,22,122.905,22,129.815,18,125.845,34,227.635,33,269.285,"4,373","14,620.90"
4123,"2,304","6,577.99",9,43.34,23,130.04,12,43.85,14,69.13,12,58.1,13,65.66,12,63.09,13,58.18,17,77.855,15,81.011,17,85.97,22,110.37,20,121.24,20,112.075,16,85.33,13,76.53,13,71.8,17,95.115,16,101.08,17,116.161,17,189.64,29,178.945,20,109.875,20,122.68,"2,701","8,845.06"
4124,"2,855","8,954.50",21,112.21,21,109.375,11,48.45,25,140,13,62.7,14,59.245,16,84.12,17,94.29,21,105.96,19,99.295,16,92.285,20,112.225,16,87.045,17,83.98,13,87.405,22,120.805,15,87.305,15,82.09,22,147.71,19,193.215,25,187.725,16,96.64,30,206.643,20,132.305,"3,299","11,587.53"
4125,"1,208","3,684.56",4,24.72,5,50.57,9,48.54,2,9,2,12.24,4,20.77,8,37.975,5,58.21,7,46.98,7,31.96,2,11.7,6,64.04,3,22.82,4,22,10,45.405,5,27.34,5,38.13,8,48.83,12,70.205,9,50.155,3,13.7,7,31.725,7,39.66,2,19.14,"1,344","4,530.38"
4127,"2,727","7,994.68",10,47.605,19,86.355,14,73.865,13,65.97,12,73.915,12,109.88,19,94.77,13,75.765,22,113.53,16,113.115,16,89.15,23,239.99,7,35.26,19,101.97,12,57.87,6,32.24,20,106.82,19,132.265,21,148.42,12,65.66,16,86.78,18,107.415,30,204.226,21,167.248,"3,117","10,424.76"
4128,"2,068","6,098.80",11,60.825,11,53.635,10,50.38,8,38.88,14,85.21,6,33.905,14,79.5,12,65.14,7,35.82,7,75.905,10,55.9,13,75.86,5,27.88,7,41.24,18,100.945,11,62.185,12,59.54,14,81.96,14,90.735,12,75.5,17,97.58,16,107.205,16,104.95,18,114.495,"2,351","7,773.97"
4129,771,"2,455.00",2,11,2,11.61,3,22.98,4,22.07,6,30.6,10,50.98,2,11.62,8,68.14,2,9.05,4,23.68,2,19.5,5,61.37,4,55.24,6,32.18,5,81.84,2,10.8,8,160.26,5,29.505,6,33.685,8,61.74,7,43.905,4,17.76,7,52.74,7,30.105,890,"3,407.36"
4130,"1,132","3,746.09",13,51.56,5,25.04,5,24.7,6,47.32,7,36.54,7,35.875,7,38.01,7,33.73,7,35.785,7,39.38,10,70.86,5,26.55,7,45.385,6,30.3,11,64.6,7,40.935,14,91.215,2,12.54,13,84.855,11,74.615,10,66.645,9,64.12,11,73.715,13,177.435,"1,332","5,037.80"
4131,918,"2,592.14",9,53.35,2,9,4,12.21,6,28.72,3,16.7,3,24.76,4,25.23,4,22.98,7,43.18,7,26.9,7,60.97,5,119.01,0,0,5,28.06,4,54.2,1,5.5,4,35.835,8,51.265,2,11.12,6,69.305,5,28.32,2,12.57,5,30.92,8,41.93,"1,029","3,404.17"
4132,"2,308","6,326.01",9,47.37,12,96.56,7,33.66,9,44.39,14,72.665,7,34.08,12,62.04,10,47.515,17,110.66,15,89.71,13,116.03,9,145.46,8,42.6,12,71.465,12,54.935,15,79.995,9,135.8,14,80.18,10,53.135,6,30.44,11,61.165,10,57.545,10,57.89,9,58.27,"2,568","8,009.57"
4133,"1,855","5,243.05",8,46.79,18,96.185,8,51.43,14,78.245,5,26.07,7,47.1,4,23.415,10,45.76,6,30.195,5,21.085,12,80.27,22,136.915,6,31.14,9,50.31,6,42.31,5,15.955,9,64.24,9,65.745,12,62.55,8,39.61,12,67.49,9,45.135,11,71.04,22,139.69,"2,092","6,621.72"
4151,792,"2,661.51",6,32.395,6,35.135,1,6.24,7,34.99,5,23.475,7,33.92,3,13.12,7,39.7,5,27.24,7,42.54,5,30.8,8,105.03,6,31.33,9,57.835,9,63.51,2,11.6,5,31.88,6,30.22,8,46.6,9,87.325,5,27.18,6,42.46,8,144.715,10,151.815,942,"3,812.56"
4152,"3,954","12,037.45",14,72.06,22,113.85,22,99.98,15,70.48,23,116.28,13,67.08,16,76.98,20,109.58,19,77.58,15,82.31,41,225.2,32,188.75,23,126.965,27,152.003,31,173.62,21,107.95,49,237.965,29,194.03,32,182.855,30,161.13,29,188.666,32,191.36,42,238.11,30,196.746,"4,581","15,488.98"
4153,518,"1,706.81",1,6,2,12.235,0,0,1,6,2,22.1,3,12.57,2,9.5,0,0,4,29.14,1,12.48,2,8.38,0,0,2,11.815,5,31.67,2,16.38,2,12.99,2,8.86,0,0,3,17.14,3,15.225,3,14.205,1,5.94,4,32.78,5,30.23,568,"2,022.45"
4154,"1,220","4,197.01",3,11.66,7,40.32,7,34.12,7,36.205,9,77.74,9,44.82,4,14.44,6,43.53,8,38.74,10,65.09,9,51.69,8,49.238,5,30.61,6,35.67,9,47.425,6,25.61,7,36.2,7,39.37,8,45.11,13,82.225,6,52.11,5,26.666,14,98.97,8,63.395,"1,401","5,287.96"
4155,187,811.658,0,0,0,0,0,0,0,0,0,0,2,25.2,1,7.02,1,6.63,3,20.72,0,0,2,22.14,5,23.32,0,0,2,12.64,1,6.4,0,0,1,5.98,3,38.14,2,19.55,0,0,2,28.002,2,25.15,0,0,2,23.24,216,"1,075.79"
4156,432,"1,533.16",4,22.935,3,17,3,9.78,2,10.56,5,36.48,2,18,2,11.48,2,11.1,3,15.14,2,9,6,44.085,10,68.925,2,12.24,1,5.98,3,23.88,3,13.72,4,18.86,3,40.5,2,14.36,3,19.48,4,24.19,10,71.08,5,25.53,2,14.24,518,"2,091.70"
4157,"2,536","7,457.67",9,48.14,18,97.295,16,75.89,7,30,12,64.39,7,40.71,8,64.94,13,90.6,21,113.495,18,128.515,18,93,14,100.845,12,60.61,15,124.91,20,114.345,10,55.55,15,126.49,25,149.525,26,198.8,19,142.77,21,146.11,18,97.475,18,112.403,28,192.385,"2,924","9,926.86"
4158,357,921.782,0,0,1,5,1,5.5,2,1.52,2,6.8,2,6.03,0,0,6,23.39,1,3,2,9.88,2,9,3,16.64,3,16.72,1,6.48,3,11.91,4,15.56,0,0,5,29.09,3,16.275,3,14.15,2,11.14,3,17.62,6,27.49,2,11.88,414,"1,186.86"
4159,"2,122","5,917.88",2,11,16,83.09,11,45.59,7,32.14,10,48.84,4,16.94,6,28.61,7,26.13,13,71.155,8,31.2,9,68.07,7,39.975,14,65.29,12,55.721,5,28.06,6,19.565,12,54.06,9,48.77,4,39.8,14,77.66,11,70.275,10,60.359,15,92.665,8,42,"2,342","7,074.85"
4160,"2,551","7,240.42",7,32.9,13,64.85,7,28.71,12,57.14,16,80.15,14,80.46,13,70.055,18,84.96,12,65.985,13,68.62,19,78.42,13,136.11,9,49.125,10,54.635,16,81.94,15,69.655,22,132.734,9,52.21,17,106.735,19,131.315,16,91.645,16,92.635,19,99.295,15,89.06,"2,891","9,139.77"
4161,"2,304","6,295.23",9,35.14,11,42.21,12,43.11,7,30.28,4,16.98,8,38.25,9,44.16,8,34.76,11,55.35,9,57.04,10,51.96,14,90.91,6,30.3,11,53.735,15,86.15,7,36.91,14,71.72,17,96.405,8,53.52,10,52.84,8,60.52,13,73.955,15,90.565,9,50.71,"2,549","7,592.71"
4163,"1,699","4,963.88",7,26.115,13,45.005,12,106.755,10,55.075,10,48.27,8,63.56,9,37,6,37.9,8,97.05,11,74.865,9,64.14,6,29.545,8,42.265,9,56.18,7,25.67,7,78.125,13,57.08,11,69.225,11,46.45,21,146.885,13,67.21,10,59.79,15,87.345,22,237.18,"1,955","6,622.57"
4164,"1,922","6,006.09",9,55.73,11,51.63,11,44.44,9,46.41,12,60.64,9,51.65,4,24.17,13,65.345,15,72.24,21,122.705,17,83.635,20,96.195,8,44.195,14,66.4,19,118.67,12,66.685,16,114.32,21,140.305,9,51.5,14,90.07,16,113.77,24,148.45,22,130.145,31,180.055,"2,279","8,045.45"
4165,"5,296","14,522.69",26,118.97,28,122.36,32,155.83,30,153.89,25,126.67,17,70.085,22,111.74,36,177.46,26,143.165,27,142.735,30,153.76,28,155.005,20,111.78,37,212.35,35,174.975,33,172.63,32,167.615,44,241.09,38,220.994,38,217.96,29,167.045,35,202.62,52,340.34,53,496.955,"6,069","18,880.71"
4169,350,"1,179.25",3,15.4,3,17.295,2,10.92,3,12.65,1,5.2,2,16.12,4,15.58,1,1.56,1,2.2,2,20.04,1,6.54,6,77.04,4,23.555,3,15.605,1,19.44,2,34.65,1,10.8,7,43.33,3,29.38,7,39.48,3,38.76,4,18.03,6,38.99,3,19.68,423,"1,711.50"
4170,"1,463","4,834.55",8,36.59,8,29.19,9,47.23,7,30.475,8,39.61,8,36.25,9,50.64,17,81.48,8,41.64,6,55.33,17,91.855,21,136.26,6,26.98,11,45.7,11,77.615,9,45.29,11,48.79,13,83.665,18,118.397,6,31.97,11,137.67,18,218.125,16,140.93,16,193.2,"1,735","6,679.43"
4171,891,"3,054.11",3,14.18,6,49.505,4,18.52,9,47.28,12,38.4,7,70.795,5,27.76,3,15.6,10,56.155,6,41.73,10,76.62,11,65.215,3,21.15,8,64.305,8,51.515,8,47.78,5,41.836,6,35.99,8,48.25,7,54.6,14,111.49,14,160.84,14,113.645,12,86.405,"1,084","4,413.68"
4172,388,"1,389.37",4,18.945,0,0,2,7.6,2,12.74,1,5,3,12.21,0,0,3,15.69,4,21.05,1,5,2,105.09,1,4.16,2,11.24,3,14.56,4,39.9,2,11.68,6,37.009,3,61.45,0,0,4,28.64,2,10.63,4,17.19,2,9.18,3,19.825,446,"1,858.16"
4173,"1,017","2,897.27",5,15.03,11,56.27,6,30.45,1,6,10,54.92,3,28.36,5,28.195,4,36.995,7,69.73,3,30.27,6,37.655,9,38.66,3,13.07,6,34.51,6,27.41,6,80.73,6,32.705,6,36.295,5,36.215,4,22.575,7,121.45,7,68.135,5,31.99,12,182.175,"1,160","4,017.06"
4174,306,993.7,2,5.8,1,6,2,46,3,109.2,0,0,0,0,1,1.56,1,20.8,0,0,1,5.98,4,21.36,2,11.96,1,3.25,2,28.89,1,6.49,1,5.2,2,12.65,0,0,5,124.32,0,0,4,27.54,0,0,1,6.6,3,14.405,343,"1,451.71"
4178,"2,498","7,036.72",8,35.68,18,73.875,22,94.115,10,46.185,9,37.23,11,41.82,10,80.41,11,78.77,16,60.62,9,44.11,12,72.495,14,149.2,10,53.425,15,79.595,15,76.61,17,120.8,20,103.23,17,80.095,14,117.48,20,115.455,21,107.34,21,189.94,19,114.415,15,85.275,"2,852","9,094.89"
4179,"2,048","5,554.64",8,45.2,11,67.33,11,52.86,14,63.36,11,49.135,10,35.155,13,64.66,15,73.41,7,43.2,4,23.48,16,91.148,9,50.725,6,25.145,9,48.38,5,27.98,12,70.42,15,97.71,20,103.695,12,74.375,16,99.735,16,83.6,17,99.11,17,99.08,19,114.72,"2,341","7,158.25"
4183,335,840.059,0,0,1,6,2,12.36,3,11.42,2,6.4,0,0,3,6.12,0,0,3,28.6,6,62.79,1,5.12,3,48.75,2,10.5,0,0,1,6,1,4.86,3,28.105,1,12.96,0,0,5,27.71,6,31.42,0,0,5,29.08,4,43.115,387,"1,221.37"
4184,"1,461","3,199.20",7,27.36,7,25.4,10,31.46,3,14.86,8,33.66,11,46.4,5,29.13,6,31.55,6,28.05,7,32.16,5,18.48,18,82.13,11,60.33,8,40.46,14,61.45,17,76.05,20,79.47,5,25.94,4,24.74,5,26.28,9,55.46,1,6.38,13,67.16,11,66.805,"1,672","4,190.37"
4205,708,"1,643.40",2,7.24,4,16.84,3,10.33,1,4.16,3,10.72,3,11.7,1,3.12,2,11.08,5,20.9,3,17.37,5,29.8,3,17.55,2,9.24,4,15.67,3,12.3,3,17.28,2,11.41,1,6.48,2,11,5,24.95,4,17.18,5,28.73,10,113.13,14,78.74,798,"2,150.32"
4207,"5,930","18,092.69",34,178.37,38,211.96,32,162.16,39,190.555,37,206.06,45,285.75,35,178.83,35,180.1,38,328.965,30,162.78,44,362.57,62,370.445,37,204.825,40,215.685,55,429.61,42,240.64,55,312.755,65,426.715,46,292.285,50,334.405,71,755.15,40,462.95,69,774.674,71,757.516,"7,040","26,118.44"
4208,"2,285","6,878.33",17,83.29,10,54.12,12,59.75,18,97.28,14,60.885,19,112.32,10,48.265,14,61.89,22,134.97,8,69.045,24,131.27,28,153.865,17,96.71,13,67.75,21,117.06,17,109.195,25,152.27,20,162.69,21,125.345,39,339.275,26,272.47,22,125.065,23,165.08,32,373.595,"2,757","10,051.78"
4209,"3,403","11,347.95",17,158.46,16,61.16,29,206.98,21,115.875,29,155.945,25,145.28,25,119.525,35,208.01,28,234.95,31,170.92,47,369.405,47,275.59,26,147.98,34,191.33,34,207.4,35,201.49,38,209.215,42,294.185,55,352.125,59,314.91,63,404.487,53,325.765,57,351.4,67,401.33,"4,316","16,971.67"
4210,"2,270","7,290.59",12,53.17,24,131.135,18,87.705,10,50.54,19,126.16,8,41.06,17,147.41,12,68.39,20,108.88,16,95,34,199.38,31,191.06,14,85.895,15,83.34,23,140.37,15,111.17,21,128.81,20,113.03,21,135.865,30,183.18,25,168.375,25,158.545,29,189.155,25,177.91,"2,754","10,266.13"
4211,"6,425","20,466.11",45,233.585,36,166.92,39,177.695,30,232.46,44,257.905,35,166.02,33,147.745,68,299.505,53,265.185,53,267.65,71,436.719,58,470.89,71,316.845,58,345.78,77,449.615,43,260.445,58,297.225,48,372.445,44,267.915,57,418.3,52,379.03,55,372.125,63,442.735,60,402.271,"7,676","27,913.12"
4212,"3,185","10,249.23",20,105.875,26,153.125,24,128.68,23,115.465,17,118.64,23,170.03,32,175.35,33,223.202,25,131.84,41,264.195,36,250.135,51,333.27,32,186.97,34,218.745,44,254.12,35,213.435,52,375.21,41,264.995,33,236.065,49,320.215,22,160.695,38,335.69,36,346.375,38,262.265,"3,990","15,593.81"
4213,"3,543","11,485.80",20,214.105,23,125.26,17,115.865,29,165.37,16,90.83,16,110.33,15,89.325,15,113.24,15,76.99,21,121.105,29,191.87,22,131.905,26,139.653,25,149.035,22,143.755,22,131.055,34,207.825,34,198.625,28,163.18,26,168.16,31,314.305,28,187.09,50,328.6,40,374.995,"4,147","15,538.27"
